tanggal,bulan,bulan_no,lokasi,kelompok,jenis_pemeliharaan,kategori_sparepart,nama_unit,kode_barang,part_number,nama_barang,qty,satuan,biaya,group_desc,class_desc,subclass_desc
2026-02-15,Feb,2,TANJUNG,MINING,RUTIN,ATTACHMENT SYSTEM,EXCAVATOR HITACHI ZX350H-5G 332-033,350202-000200-0001,3207-1602,GREASE,14.0,Kg,479493.0,Pelumas,Pelumas,Grease
2026-02-15,Feb,2,TANJUNG,MINING,NON RUTIN,STEERING SYSTEM,GRADER CATERPILLAR 120 NG 351-011,330402-010312-0004,131-3736,TIE ROD GP,1.0,PCS,638000.0,Motor Grader,Motor Grader,Caterpillar
2026-02-15,Feb,2,BUHUT,MINING,RUTIN,ATTACHMENT SYSTEM,EXCAVATOR SHANTUI SE 215 W 332-051,370502-000300-0111,,BOLT & NUT M24 X 150 MM,2.0,PCS,69947.42,Barang & Alat Bengkel,Barang & Alat Bengkel,Work Shop
2026-02-15,Feb,2,BUHUT,MINING,RUTIN,ENGINE SYSTEM,EXCAVATOR HITACHI ZX350H-5G 332-055,350201-000200-0024,,ENGINE OIL 15W-40,10.0,LTR,317999.5,Pelumas,Pelumas,Oli
2026-02-15,Feb,2,BUHUT,MINING,RUTIN,HYDRAULIC SYSTEM,EXCAVATOR HITACHI ZX350H-5G 332-055,350201-000200-0071,,HYDRAULIC OIL MEDITRAN SAE 10W,40.0,LTR,1054200.0,Pelumas,Pelumas,Oli
2026-02-16,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,BRAKE SYSTEM,DUMP TRUCK HINO 130 HD DA 8674 CO 251-037,340307-010304-0111,47570-F1011,"CYLINDER ASSY, LH",1.0,PCS,337850.0,Truck /Bus,Truck /Bus,Hino
2026-02-16,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,BRAKE SYSTEM,DUMP TRUCK HINO 130 HD DA 8674 CO 251-037,340307-010304-0112,47580-F1011,"CYLINDER ASSY, LH",1.0,PCS,337850.0,Truck /Bus,Truck /Bus,Hino
2026-02-16,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,BRAKE SYSTEM,DUMP TRUCK HINO 130 HD DA 8674 CO 251-037,370502-000300-0186,,BRAKE FLUID,1.0,Btl,54966.17,Barang & Alat Bengkel,Barang & Alat Bengkel,Work Shop
2026-02-16,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,DIFFENTTIAL & REAR AXLE SYSTEM,DUMP TRUCK HINO 130 HD DA 8674 CO 251-037,340307-010305-0097,SZ311-01011,SEAL OIL ( FOR REAR AXLE SHAFT RH ),1.0,PCS,33409.04,Truck /Bus,Truck /Bus,Hino
2026-02-16,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,DIFFENTTIAL & REAR AXLE SYSTEM,DUMP TRUCK HINO 130 HD DA 8674 CO 251-037,370502-000300-0452,,PACKING SILICON RED 70GR,1.0,Tub,13500.0,Barang & Alat Bengkel,Barang & Alat Bengkel,Work Shop
2026-02-16,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,ELECTRICAL SYSTEM,DUMP TRUCK HINO 130 HD DA 8674 CO 251-037,340501-000300-0092,,"LED WORK LIGHT, FLOOD 48W 10-30VDC",1.0,PCS,180128.21,Umum Kendaraan,Umum Kendaraan,Umum Kendaraan
2026-02-16,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,DUMP TRUCK HINO 130 HD DA 8674 CO 251-037,370502-000300-0077,,BOLT & NUT M10 X 1.25 X 50MM,4.0,pcs,4944.04,Barang & Alat Bengkel,Barang & Alat Bengkel,Work Shop
2026-02-16,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,DUMP TRUCK HINO 130 HD DA 8674 CO 251-037,370502-000300-0353,,KERTAS GOSOK NO.1500,3.0,Lbr,11412.54,Barang & Alat Bengkel,Barang & Alat Bengkel,Work Shop
2026-02-16,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,DUMP TRUCK HINO 130 HD DA 8674 CO 251-037,370502-000300-0557,,SABUN COLEK,1.0,BKS,8000.0,Barang & Alat Bengkel,Barang & Alat Bengkel,Work Shop
2026-02-16,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,STEERING SYSTEM,DUMP TRUCK HINO 130 HD DA 8674 CO 251-037,370502-000300-0290,,GREASE COUPLER 0 LUAR 15 MM,1.0,PCS,12000.0,Barang & Alat Bengkel,Barang & Alat Bengkel,Work Shop
2026-02-16,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,SUSPENSION SYSTEM,DUMP TRUCK HINO 130 HD DA 8674 CO 251-037,340307-010213-0001,48147-36441,CENTER BOLT 10MM X 166MM,1.0,PCS,41000.28,Truck /Bus,Truck /Bus,Hino
2026-02-16,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,SUSPENSION SYSTEM,DUMP TRUCK HINO 130 HD DA 8674 CO 251-037,340307-010213-0002,48247-25261,CENTER BOLT 10MM X 320MM,1.0,PCS,35177.88,Truck /Bus,Truck /Bus,Hino
2026-02-16,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,SUSPENSION SYSTEM,DUMP TRUCK HINO 130 HD DA 8674 CO 251-037,340307-010313-0010,48112-OW010,LEAF SPRING FR. NO.2,1.0,Pcs,488181.82,Truck /Bus,Truck /Bus,Hino
2026-02-16,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,SUSPENSION SYSTEM,DUMP TRUCK HINO 130 HD DA 8674 CO 251-037,340307-010313-0027,48265-37550,LEAF SPRING RR. HELPER NO. 5,1.0,Pcs,209826.92,Truck /Bus,Truck /Bus,Hino
2026-02-16,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,SUSPENSION SYSTEM,DUMP TRUCK HINO 130 HD DA 8674 CO 251-037,340307-010313-0029,48423-OW010,PIN SPRING FR.,2.0,Pcs,156013.16,Truck /Bus,Truck /Bus,Hino
2026-02-16,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,SUSPENSION SYSTEM,DUMP TRUCK HINO 130 HD DA 8674 CO 251-037,340307-010313-0032,48444-0W010,"PLATE, FR. SPRING SHACKLE INNER",1.0,Pcs,91350.0,Truck /Bus,Truck /Bus,Hino
2026-02-16,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,SUSPENSION SYSTEM,DUMP TRUCK HINO 130 HD DA 8674 CO 251-037,340307-010313-0055,90080-11533,"U BOLT, FR. SHOCK",1.0,Pcs,53000.0,Truck /Bus,Truck /Bus,Hino
2026-02-16,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,SUSPENSION SYSTEM,DUMP TRUCK HINO 130 HD DA 8674 CO 251-037,340307-010313-0061,90999-73014,BUSH,3.0,Pcs,45000.0,Truck /Bus,Truck /Bus,Hino
2026-02-16,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,ELECTRICAL SYSTEM,DUMP TRUCK HINO 130 HD DA 8679 CO 251-040,340307-010306-0039,81560-0W010,"LAMP ASSY, RR. COMBINATION LH.",1.0,Pcs,62500.0,Truck /Bus,Truck /Bus,Hino
2026-02-16,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,ELECTRICAL SYSTEM,DUMP TRUCK HINO 130 HD DA 8679 CO 251-040,340501-000300-0049,60221-12121,AUTO LAMP SINGLE BASE 12V-21W,1.0,Pcs,6130.82,Umum Kendaraan,Umum Kendaraan,Umum Kendaraan
2026-02-16,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,ELECTRICAL SYSTEM,DUMP TRUCK HINO 130 HD DA 8679 CO 251-040,370502-000300-0332,,ISOLASI LISTRIK,1.0,Rol,7000.0,Barang & Alat Bengkel,Barang & Alat Bengkel,Work Shop
2026-02-16,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,ENGINE SYSTEM,DUMP TRUCK HINO 130 HD DA 8679 CO 251-040,370502-000300-0597,62301-20035,WATER COOLANT @5LTR,1.0,Gln,40322.84,Barang & Alat Bengkel,Barang & Alat Bengkel,Work Shop
2026-02-16,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,DUMP TRUCK HINO 130 HD DA 8679 CO 251-040,370502-000300-0557,,SABUN COLEK,1.0,BKS,8000.0,Barang & Alat Bengkel,Barang & Alat Bengkel,Work Shop
2026-02-16,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,SUSPENSION SYSTEM,DUMP TRUCK HINO 130 HD DA 8679 CO 251-040,340307-010213-0001,48147-36441,CENTER BOLT 10MM X 166MM,1.0,PCS,41000.28,Truck /Bus,Truck /Bus,Hino
2026-02-16,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,SUSPENSION SYSTEM,DUMP TRUCK HINO 130 HD DA 8679 CO 251-040,340307-010313-0008,48101-OW010,LEAF SPRING FR. NO.1,1.0,Pcs,702648.31,Truck /Bus,Truck /Bus,Hino
2026-02-16,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,SUSPENSION SYSTEM,DUMP TRUCK HINO 130 HD DA 8679 CO 251-040,340307-010313-0028,48304-36030,"BUMPER SUB ASSY, FR SPRING",1.0,Pcs,103142.86,Truck /Bus,Truck /Bus,Hino
2026-02-16,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,SUSPENSION SYSTEM,DUMP TRUCK HINO 130 HD DA 8679 CO 251-040,340307-010313-0029,48423-OW010,PIN SPRING FR.,3.0,Pcs,234019.74,Truck /Bus,Truck /Bus,Hino
2026-02-16,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,DUMP TRUCK HINO 130 HD DA 8680 CO 251-041,340501-000300-0037,4038-2301,"WIPER BLADE SET 18""",1.0,Set,55000.0,Umum Kendaraan,Umum Kendaraan,Umum Kendaraan
2026-02-16,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,BRAKE SYSTEM,DUMP TRUCK HINO 130HD DA 8571 CP 251-044,370502-000300-0186,,BRAKE FLUID,1.0,Btl,54966.17,Barang & Alat Bengkel,Barang & Alat Bengkel,Work Shop
2026-02-16,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,SUSPENSION SYSTEM,DUMP TRUCK HINO 130HD DA 8571 CP 251-044,340307-010313-0034,48511-OW030,SHOCK ABSORBER ASSY FR.,1.0,Pcs,363674.54,Truck /Bus,Truck /Bus,Hino
2026-02-16,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,TRUCK TANGKI HINO 130 HD DA 8606 CL 261-011,370302-000300-0163,47030-16121,CAT PLATONE HITAM 1,0.5,Klg,32125.0,Barang Konstruksi,Barang Konstruksi,Bahan Bangunan
2026-02-16,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,DIFFENTTIAL & REAR AXLE SYSTEM,TRUCK TANGKI HINO 130 HD DA 8607 CL 261-012,340307-010305-0007,4038-0021,BOLT KIT REAR WHEEL RH.,4.0,Set,221872.84,Truck /Bus,Truck /Bus,Hino
2026-02-16,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,ELECTRICAL SYSTEM,TRUCK TANGKI HINO 130 HD DA 8598 CN 261-014,340501-000300-0071,,AUTOMOTIVE CABLE,1.0,ROL,50000.0,Umum Kendaraan,Umum Kendaraan,Umum Kendaraan
2026-02-16,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,ENGINE SYSTEM,TRUCK TANGKI HINO 130 HD DA 8598 CN 261-014,370502-000300-0597,62301-20035,WATER COOLANT @5LTR,1.0,Gln,40322.84,Barang & Alat Bengkel,Barang & Alat Bengkel,Work Shop
2026-02-16,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,TRUCK TANGKI HINO 130 HD DA 8567 CP 262-004,370302-000300-0163,47030-16121,CAT PLATONE HITAM 1,0.5,Klg,32125.0,Barang Konstruksi,Barang Konstruksi,Bahan Bangunan
2026-02-16,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,ELECTRICAL SYSTEM,TRUCK TANGKI HINO FG260JK DA 8381 GB 262-011,340501-000300-0091,,LAMPU ROTARY,1.0,SET,407144.93,Umum Kendaraan,Umum Kendaraan,Umum Kendaraan
2026-02-16,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,TRUCK TANGKI HINO FG260JK DA 8381 GB 262-011,370502-000300-0114,,BOLT & NUT M6 X 1.0 X 50MM,2.0,PCS,850.0,Barang & Alat Bengkel,Barang & Alat Bengkel,Work Shop
2026-02-16,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,ENGINE SYSTEM,EXCAVATOR HITACHI ZX 48U-5A 331-003,370502-000300-0597,62301-20035,WATER COOLANT @5LTR,1.0,Gln,40541.0,Barang & Alat Bengkel,Barang & Alat Bengkel,Work Shop
2026-02-16,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,ELECTRICAL SYSTEM,EXCAVATOR HITACHI ZX210F-5G 332-029,370502-000300-0006,,AIR ACCU TAMBAH,2.0,Ltr,14000.0,Barang & Alat Bengkel,Barang & Alat Bengkel,Work Shop
2026-02-16,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,ENGINE SYSTEM,EXCAVATOR HITACHI ZX210F-5G 332-029,330308-010207-0005,4206080,FILTER FUEL,1.0,Pcs,144005.69,Excavator,Excavator,Hitachi
2026-02-16,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,ENGINE SYSTEM,EXCAVATOR HITACHI ZX210F-5G 332-029,330308-010207-0007,4448336,FILTER OIL,1.0,Pcs,352058.94,Excavator,Excavator,Hitachi
2026-02-16,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,DIFFENTTIAL & REAR AXLE SYSTEM,BACKHOE LOADER CATTERPILLAR 426F2 361-010,330502-010305-0003,209-7465 / 443-1363,SEAL,1.0,PCS,1035329.0,B/H Loader,B/H Loader,Caterpillar
2026-02-16,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,DIFFENTTIAL & REAR AXLE SYSTEM,BACKHOE LOADER CATTERPILLAR 426F2 361-010,330502-010305-0012,331-8538,SEAL,1.0,PCS,2300000.0,B/H Loader,B/H Loader,Caterpillar
2026-02-16,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,FINAL DRIVE SYSTEM,BACKHOE LOADER CATTERPILLAR 426F2 361-010,330502-010308-0001,198-7823,BEARING AS,2.0,PCS,1050000.0,B/H Loader,B/H Loader,Caterpillar
2026-02-16,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,HYDRAULIC SYSTEM,BACKHOE LOADER CATTERPILLAR 426F2 361-010,330502-020311-0003,514-0671,TUBE AS,1.0,PCS,41420652.56,B/H Loader,B/H Loader,Caterpillar
2026-02-16,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,STEERING SYSTEM,BACKHOE LOADER CATTERPILLAR 426F2 361-010,330502-010312-0005,198-7838,PIN,2.0,PCS,2799652.0,B/H Loader,B/H Loader,Caterpillar
2026-02-16,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,STEERING SYSTEM,BACKHOE LOADER CATTERPILLAR 426F2 361-010,330502-010312-0009,209-7464,SEAL,1.0,PCS,750000.0,B/H Loader,B/H Loader,Caterpillar
2026-02-16,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,TRANSMISSION SYSTEM,BACKHOE LOADER CATTERPILLAR 426F2 361-010,330502-010314-0016,304-3265 / 392-6301,KIT SPIDER  & BEARING,2.0,PCS,1200000.0,B/H Loader,B/H Loader,Caterpillar
2026-02-16,Feb,2,KUMAI,PLANTATION,RUTIN,ENGINE SYSTEM,DUMP TRUCK HINO 136 HDX DA 8707 JL 251-061,340307-040207-0017,23304JAF70,ELEMENT FILTER,1.0,PCS,38820.92,Truck /Bus,Truck /Bus,Hino
2026-02-16,Feb,2,KUMAI,PLANTATION,RUTIN,ENGINE SYSTEM,DUMP TRUCK HINO 136 HDX DA 8707 JL 251-061,340307-050207-0001,15601-78140,"FILTER SUB-ASSY, OIL",1.0,PCS,110000.0,Truck /Bus,Truck /Bus,Hino
2026-02-16,Feb,2,KUMAI,PLANTATION,RUTIN,ENGINE SYSTEM,DUMP TRUCK HINO 136 HDX DA 8707 JL 251-061,340307-050207-0005,23304-78440,ELEMENT ASSY. FUEL FILTER,1.0,PCS,100656.68,Truck /Bus,Truck /Bus,Hino
2026-02-16,Feb,2,KUMAI,PLANTATION,RUTIN,ENGINE SYSTEM,DUMP TRUCK HINO 136 HDX DA 8707 JL 251-061,340307-050207-0006,23304-78451,ELEMENT SUB-ASSY. FUEL FILTER,1.0,PCS,87020.17,Truck /Bus,Truck /Bus,Hino
2026-02-16,Feb,2,KUMAI,PLANTATION,RUTIN,SUSPENSION SYSTEM,DUMP TRUCK ISUZU NPS 254-002,340311-010313-0047,I8-98095 022-0,BOLT CENTER,1.0,PCS,38333.33,Truck /Bus,Truck /Bus,Isuzu
2026-02-16,Feb,2,KUMAI,PLANTATION,RUTIN,FRAME BODY & GUARD SYSTEM,DUMP TRUCK HINO 130 HD 4X4 254-008,371109-000300-0157,61905-07161,SEGEL PLASTIK,1.0,PCS,2500.0,Barang Umum,Barang Umum,Barang Umum
2026-02-16,Feb,2,KUMAI,PLANTATION,RUTIN,FRAME BODY & GUARD SYSTEM,ARM ROLL ISUZU NPS 81 272-002,371109-000300-0157,61905-07161,SEGEL PLASTIK,1.0,PCS,2500.0,Barang Umum,Barang Umum,Barang Umum
2026-02-16,Feb,2,KUMAI,PLANTATION,RUTIN,TRANSMISSION SYSTEM,BULLDOZER WEA B 165 YS 342-015,350201-000200-0028,,ENGINE OIL MEDITRAN S SAE 30,5.0,LTR,141385.05,Pelumas,Pelumas,Oli
2026-02-16,Feb,2,KUMAI,PLANTATION,RUTIN,UNDERCARRIAGE SYSTEM,BULLDOZER WEA B 165 YS 342-015,330740-010315-0009,203MA-00063,BOLT,8.0,PCS,84000.0,Bulldozer,Bulldozer,WEA World Equipment
2026-02-16,Feb,2,KUMAI,PLANTATION,RUTIN,UNDERCARRIAGE SYSTEM,BULLDOZER WEA B 165 YS 342-015,330740-010315-0010,216MA-00061,NUT,8.0,PCS,84000.0,Bulldozer,Bulldozer,WEA World Equipment
2026-02-16,Feb,2,TANJUNG,MINING,RUTIN,FRAME BODY & GUARD SYSTEM,DUMP TRUCK HINO FM 260 JD 312-021,370502-000300-0618,,BOLT & NUT M8 X 50MM,6.0,PCS,4583.52,Barang & Alat Bengkel,Barang & Alat Bengkel,Work Shop
2026-02-16,Feb,2,TANJUNG,MINING,RUTIN,TRANSMISSION SYSTEM,DUMP TRUCK HINO FM 260 JD 312-022,340307-040314-0001,12305-EW010,ENGINE MOUNTING,2.0,PCS,971965.86,Truck /Bus,Truck /Bus,Hino
2026-02-16,Feb,2,TANJUNG,MINING,RUTIN,HYDRAULIC SYSTEM,EXCAVATOR HITACHI ZX350H-5G 332-033,350201-000200-0071,,HYDRAULIC OIL MEDITRAN SAE 10W,70.0,LTR,1844850.0,Pelumas,Pelumas,Oli
2026-02-16,Feb,2,TANJUNG,MINING,RUTIN,ATTACHMENT SYSTEM,BULLDOZER KOMATSU D85E 342-017,350202-000200-0001,3207-1602,GREASE,28.0,Kg,958986.0,Pelumas,Pelumas,Grease
2026-02-16,Feb,2,TANJUNG,MINING,NON RUTIN,UNDERCARRIAGE SYSTEM,BULLDOZER KOMATSU D85E 342-017,330716-020307-0002,14X-27-15112,TEETH,9.0,PCS,4680000.0,Bulldozer,Bulldozer,Komatsu
2026-02-17,Feb,2,KUMAI,PLANTATION,RUTIN,FRAME BODY & GUARD SYSTEM,DUMP TRUCK ISUZU NPS 254-002,371109-000300-0157,61905-07161,SEGEL PLASTIK,1.0,PCS,2500.0,Barang Umum,Barang Umum,Barang Umum
2026-02-17,Feb,2,KUMAI,PLANTATION,RUTIN,ENGINE SYSTEM,DUMP TRUCK HINO 130 HD 4X4 254-007,370502-000300-0597,62301-20035,WATER COOLANT @5LTR,1.0,Gln,56811.81,Barang & Alat Bengkel,Barang & Alat Bengkel,Work Shop
2026-02-17,Feb,2,KUMAI,PLANTATION,RUTIN,FRAME BODY & GUARD SYSTEM,DUMP TRUCK HINO 130 HD 4X4 254-007,371109-000300-0157,61905-07161,SEGEL PLASTIK,1.0,PCS,2500.0,Barang Umum,Barang Umum,Barang Umum
2026-02-17,Feb,2,KUMAI,PLANTATION,RUTIN,FRAME BODY & GUARD SYSTEM,ARM ROLL ISUZU NPS 81 272-001,371109-000300-0157,61905-07161,SEGEL PLASTIK,1.0,PCS,2500.0,Barang Umum,Barang Umum,Barang Umum
2026-02-17,Feb,2,KUMAI,PLANTATION,RUTIN,FRAME BODY & GUARD SYSTEM,ARM ROLL ISUZU NPS 81 272-002,371109-000300-0157,61905-07161,SEGEL PLASTIK,1.0,PCS,2500.0,Barang Umum,Barang Umum,Barang Umum
2026-02-17,Feb,2,KUMAI,PLANTATION,RUTIN,SUSPENSION SYSTEM,ARM ROLL HINO 136 HDX 272-005,340307-010313-0021,48215-OW010,LEAF SPRING RR. NO.5,1.0,Pcs,285000.0,Truck /Bus,Truck /Bus,Hino
2026-02-17,Feb,2,KUMAI,PLANTATION,RUTIN,ENGINE SYSTEM,EXCAVATOR KOBELCO SK200-10 332-020,370502-000300-0597,62301-20035,WATER COOLANT @5LTR,1.0,Gln,56811.81,Barang & Alat Bengkel,Barang & Alat Bengkel,Work Shop
2026-02-17,Feb,2,KUMAI,PLANTATION,RUTIN,FRAME BODY & GUARD SYSTEM,BACKHOE LOADER CATTERPILLAR 426F2 361-011,371109-000300-0157,61905-07161,SEGEL PLASTIK,1.0,PCS,2500.0,Barang Umum,Barang Umum,Barang Umum
2026-02-17,Feb,2,KUMAI,PLANTATION,RUTIN,FRAME BODY & GUARD SYSTEM,BACKHOE LOADER CATERPILLAR 416 F 361-012,371109-000300-0157,61905-07161,SEGEL PLASTIK,1.0,PCS,2500.0,Barang Umum,Barang Umum,Barang Umum
2026-02-18,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,WHEEL & TYRE SYSTEM,DUMP TRUCK HINO 130 HD DA 8206 CF 251-034,340501-000300-0027,00320-23081,TYRE WHEEL CAP,2.0,Pcs,1164705.88,Umum Kendaraan,Umum Kendaraan,Umum Kendaraan
2026-02-18,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,DUMP TRUCK HINO 130 HD DA 8921 CV 251-048,370502-000300-0557,,SABUN COLEK,1.0,BKS,8000.0,Barang & Alat Bengkel,Barang & Alat Bengkel,Work Shop
2026-02-18,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,ELECTRICAL SYSTEM,DUMP TRUCK HINO 130HD DA 8475 JJ 251-059,340501-000300-0046,60201-20100,BATTERY 12V-100A,1.0,Pcs,1227588.0,Umum Kendaraan,Umum Kendaraan,Umum Kendaraan
2026-02-18,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,ELECTRICAL SYSTEM,DUMP TRUCK HINO 130HD DA 8475 JJ 251-059,370502-000300-0583,,TERMINAL BATTERY,1.0,Psg,19265.31,Barang & Alat Bengkel,Barang & Alat Bengkel,Work Shop
2026-02-18,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,WHEEL & TYRE SYSTEM,TRUCK TANGKI HINO 130 HD DA 8607 CL 261-012,340501-000300-0027,00320-23081,TYRE WHEEL CAP,1.0,Pcs,582352.94,Umum Kendaraan,Umum Kendaraan,Umum Kendaraan
2026-02-18,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,TRUCK TANGKI HINO FG235 DA 8170 CR 262-005,370302-000300-0163,47030-16121,CAT PLATONE HITAM 1,0.3,Klg,19275.0,Barang Konstruksi,Barang Konstruksi,Bahan Bangunan
2026-02-18,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,TRUCK TANGKI HINO FG235 DA 8170 CR 262-005,370302-000300-0876,47200-80905,THINER A @ 4LTR,0.5,Klg,47045.455,Barang Konstruksi,Barang Konstruksi,Bahan Bangunan
2026-02-18,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,TRUCK TANGKI HINO FG 235 DA 8342 JD 262-007,370302-000300-0876,47200-80905,THINER A @ 4LTR,0.5,Klg,47045.455,Barang Konstruksi,Barang Konstruksi,Bahan Bangunan
2026-02-18,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,DIFFENTTIAL & REAR AXLE SYSTEM,TRUCK TANGKI HINO FG 235 DA 8343 JD 262-008,340307-050305-0012,SZ940-T1001,NUT HUB RH,3.0,PCS,154425.0,Truck /Bus,Truck /Bus,Hino
2026-02-18,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,TRUCK TANGKI HINO FG 235 DA 8343 JD 262-008,370302-000300-0163,47030-16121,CAT PLATONE HITAM 1,0.4,Klg,25700.0,Barang Konstruksi,Barang Konstruksi,Bahan Bangunan
2026-02-18,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,TRUCK TANGKI HINO FM 260 DA 8112 JI 262-010,370302-000300-0163,47030-16121,CAT PLATONE HITAM 1,0.3,Klg,19275.0,Barang Konstruksi,Barang Konstruksi,Bahan Bangunan
2026-02-18,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,CRAWLER CROWN KD 3000 HZL 322-004,370502-000300-0114,,BOLT & NUT M6 X 1.0 X 50MM,1.0,PCS,451.0,Barang & Alat Bengkel,Barang & Alat Bengkel,Work Shop
2026-02-18,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,ENGINE SYSTEM,BULLDOZER CAT D7G2 342-006,370502-000300-0597,62301-20035,WATER COOLANT @5LTR,1.0,Gln,40541.0,Barang & Alat Bengkel,Barang & Alat Bengkel,Work Shop
2026-02-18,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,ATTACHMENT SYSTEM,BACKHOE LOADER CAT 416 F 361-007,330502-010303-0034,226-4365,WASHER TAB,1.0,PCS,250000.0,B/H Loader,B/H Loader,Caterpillar
2026-02-18,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,STEERING SYSTEM,BACKHOE LOADER CATTERPILLAR 426F2 361-010,330502-010312-0011,209-9887,BUSHING,2.0,PCS,4116090.0,B/H Loader,B/H Loader,Caterpillar
2026-02-18,Feb,2,KUMAI,PLANTATION,RUTIN,SUSPENSION SYSTEM,DUMP TRUCK HINO 136 HDX 251-062,340307-010313-0012,48115-OW010,LEAF SPRING FR. NO.5,1.0,Pcs,160000.0,Truck /Bus,Truck /Bus,Hino
2026-02-18,Feb,2,KUMAI,PLANTATION,RUTIN,SUSPENSION SYSTEM,DUMP TRUCK HINO 136 HDX 251-062,340307-010313-0016,48202-OW010,LEAF SPRING RR. NO.3,1.0,Pcs,400000.0,Truck /Bus,Truck /Bus,Hino
2026-02-18,Feb,2,KUMAI,PLANTATION,RUTIN,SUSPENSION SYSTEM,DUMP TRUCK HINO 136 HDX 251-062,340307-010313-0018,48207-37550,LEAF SPRING RR. HELPER NO.4,1.0,Pcs,230000.0,Truck /Bus,Truck /Bus,Hino
