id_unit,kode_unit,nama_unit,nilai_asset,lokasi,bulan,bulan_no,kategori,prestasi_realisasi,prestasi_budget,pendapatan_realisasi,pendapatan_budget,upah_realisasi,upah_budget,qty_bbm_realisasi,qty_bbm_budget,harga_bbm_realisasi,harga_bbm_budget,biaya_bbm_realisasi,biaya_bbm_budget,maintenance_realisasi,maintenance_budget,penyusutan_realisasi,penyusutan_budget,lainnya_realisasi,lainnya_budget,biaya_langsung_realisasi,biaya_langsung_budget,biaya_tidak_langsung_realisasi,biaya_tidak_langsung_budget,total_biaya_realisasi,total_biaya_budget
332024,332-024,EXCAVATOR KOBELCO SK200-10 332-024,0,KUMAI,Feb,2,AB,0.0,150.0,0,126555000.0,0.0,13976284.373333333,0,0,0.0,0.0,1300000.0,32546250.0,282830.61,5457643.728578475,14095878.91,14095878.91,0.0,2000914.2233305299,15678709.52,68076971.23524234,0.0,7508755.313043673,15678709.52,75585726.548286
332028,332-028,EXCAVATOR KOBELCO SK200-10 332-028,1256450000,KUMAI,Feb,2,AB,154.0,150.0,122291400,126555000.0,9928501.0,13976284.373333333,1495,0,15140.43,0.0,22634942.85,32546250.0,36890192.34,5457643.728578475,13088020.83,13088020.83,880000.0,3200914.22333053,83421657.02,68269113.15524234,16573936.9,7508755.313043673,99995593.92,75777868.46828601
332030,332-030,EXCAVATOR HITACHI ZX210LC-5G LONGARM 332-030,1604432000,KUMAI,Feb,2,AB,181.0,150.0,178596000,158235000.0,11830249.0,13976284.373333333,1860,0,15839.35,0.0,29461199.8,28640700.0,40959996.23,5549324.544728476,16712833.33,16712833.33,1275000.0,2442397.7203686303,100239278.36,67321539.96843043,24204799.65,7508755.313043673,124444078.01,74830295.2814741
332031,332-031,EXCAVATOR HITACHI ZX130-5G 332-031,1028325125,KUMAI,Feb,2,AB,229.0,150.0,130713200,91050000.0,15987986.0,13976284.373333333,1850,0,15140.43,0.0,28009795.5,28640700.0,25029586.63,1894159.5497784747,10711720.05,10711720.05,880000.0,625869.5283060014,80619088.18,55848733.50141781,17715328.55,7508755.313043673,98334416.73,63357488.814461485
332042,332-042,EXCAVATOR HITACHI ZX138 M-F 332-042,1312908200,KUMAI,Feb,2,AB,220.0,150.0,125576000,91050000.0,8002000.0,13976284.373333333,1947,0,15140.43,0.0,29478417.21,28640700.0,8711718.38,7091699.3388213,13676127.08,13676127.08,880000.0,3245752.6372987214,60748262.67,66630563.42945335,17019092.93,7508755.313043673,77767355.6,74139318.74249703
332043,332-043,EXCAVATOR HITACHI ZX138 M-F 332-043,1312908200,KUMAI,Feb,2,AB,246.0,150.0,138704400,91050000.0,12621603.0,13976284.373333333,2370,0,15688.95,0.0,37182819.1,28640700.0,8038498.38,6071059.963821299,13676127.08,13676127.08,1195316.0,3133656.6023782436,72714363.56,65497828.019532874,18798361.73,7508755.313043673,91512725.29,73006583.33257654
332044,332-044,EXCAVATOR HITACHI ZX 210 LC-5G 332-044,1733840600,KUMAI,Feb,2,AB,222.0,150.0,213323000,158235000.0,8794274.0,13976284.373333333,2809,0,15140.43,0.0,42529467.87,28640700.0,4231138.53,8322788.484027937,18060839.58,18060839.58,2001563.89,1345152.4190457345,75617283.87,70345764.856407,28911288.46,7508755.313043673,104528572.33,77854520.16945067
332046,332-046,EXCAVATOR HITACHI ZX 138 MF-5G 332-046,1330045972,KUMAI,Feb,2,AB,332.0,150.0,188934800,91050000.0,14294287.0,13976284.373333333,2585,0,15643.33,0.0,40438011.55,28640700.0,3614434.74,7456555.3049463,13854645.54,13854645.54,2051404.89,2984195.222484273,74252783.72,66912380.44076391,25605998.9,7508755.313043673,99858782.62,74421135.75380759
332053,332-053,EXCAVATOR HITACHI ZX 210G-5G 332-053,1559218096,KUMAI,Feb,2,AB,247.0,150.0,226937560,126555000.0,13878438.0,0.0,4277,0,15140.43,0.0,64755619.11,28640700.0,2104996.93,3321874.7817212995,0.0,18060839.58,880000.0,1634733.8425903025,81619054.04,51658148.2043116,30756445.67,7508755.313043673,112375499.71,59166903.51735528
332054,332-054,EXCAVATOR HITACHI ZX 210 LC 332-054,800000000,KUMAI,Feb,2,AB,242.0,150.0,237135800,158235000.0,12968828.0,13976284.373333333,3204,0,15140.43,0.0,48509937.72,28640700.0,26757055.85,4133802.815603474,16666666.67,16666666.67,880000.0,934133.6243373157,105782488.24,64351587.483274125,32138595.08,7508755.313043673,137921083.32,71860342.7963178
332056,332-056,EXCAVATOR HITACHI ZX 210 5G 332-056,0,KUMAI,Feb,2,AB,0.0,0.0,190584000,0.0,0.0,0.0,3595,0,15140.43,0.0,54429845.85,0.0,0.0,0.0,0.0,0.0,72000000.0,0.0,126429845.85,0.0,25829512.06,0.0,152259357.91,0.0
341001,341-001,BULLDOZER KOMATSU D31P-20 341-001,698150000,KUMAI,Feb,2,AB,143.0,125.0,82166000,78012500.0,6013210.0,13976284.373333333,407,0,15140.43,0.0,6162155.01,7594125.0,1665678.09,7176151.422834243,7272395.83,7272395.83,0.0,1704793.8644156011,21113438.93,37723750.49058318,11135812.49,7508755.313043673,32249251.42,45232505.80362685
341002,341-002,BULLDOZER KOMATSU D31P 341-002,650000000,KUMAI,Feb,2,AB,0.0,0.0,0,0.0,27000.0,0.0,0,0,0.0,0.0,0.0,0.0,205694.99,0.0,6770833.33,0.0,0.0,0.0,7003528.32,0.0,0.0,0.0,7003528.32,0.0
342014,342-014,BULLDOZER WEA B 165 YS 342-014,1550000000,KUMAI,Feb,2,AB,102.0,0.0,0,0.0,0.0,0.0,1719,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342015,342-015,BULLDOZER WEA B 165 YS 342-015,1550000000,KUMAI,Feb,2,AB,300.0,100.0,280920000,99520000.0,11165534.0,13976284.373333333,3526,0,15140.43,0.0,53385156.18,24301200.0,2042794.78,8191493.702292599,16145833.33,16145833.33,880000.0,1688446.525989698,83619318.29,64303257.93161563,38072590.18,7508755.313043673,121691908.47,71812013.2446593
351012,351-012,GRADER XCMG GR-100 351-012,871971000,KUMAI,Feb,2,AB,117.0,150.0,91083200,125220000.0,10808372.0,13976284.373333333,830,0,15140.43,0.0,12566556.9,16924050.0,9285986.36,3775825.4563504537,9083031.25,9083031.25,880000.0,852396.9322078006,42623946.51,44611588.01189159,12344344.82,7508755.313043673,54968291.33,52120343.32493526
361008,361-008,BACKHOE LOADER CAT 416 F2 361-008,1041000000,KUMAI,Feb,2,AB,92.0,200.0,56028000,136880000.0,9534347.0,13976284.373333333,516,0,15140.43,0.0,7812461.88,14927879.999999998,4859577.99,9380630.52645075,10843750.0,10843750.0,880000.0,569237.6773305518,33930136.87,49697782.577114634,7593375.63,7508755.313043673,41523512.5,57206537.89015831
361011,361-011,BACKHOE LOADER CATTERPILLAR 426F2 361-011,994956000,KUMAI,Feb,2,AB,305.0,200.0,189980000,136880000.0,24656528.0,13976284.373333333,1292,0,15140.43,0.0,19561435.56,14927879.999999998,8284220.24,8731803.866523666,10364125.0,10364125.0,880000.0,560480.1746023895,63746308.8,48560573.414459385,25747653.01,7508755.313043673,89493961.81,56069328.72750306
361012,361-012,BACKHOE LOADER CATERPILLAR 416 F 361-012,1258506250,KUMAI,Feb,2,AB,295.0,200.0,170016000,136880000.0,10405700.0,13976284.373333333,1317,0,15140.43,0.0,19939946.31,14927879.999999998,2861586.8,4183378.0619403333,34958506.94,34958506.94,1151041.66,373653.4497349263,69316781.71,68419702.82500859,23041967.44,7508755.313043673,92358749.15,75928458.13805225
371012,371-012,COMPACTOR SAKAI SV 526-D 371-012,915000000,KUMAI,Feb,2,AB,187.0,150.0,124411100,106080000.0,7189811.0,8591129.686666667,1187,0,16235.63,0.0,19271690.41,16924050.0,3177748.56,4256113.536225334,9531250.0,9531250.0,440000.0,560480.1746023895,39610499.97,39863023.39749439,16861216.09,7508755.313043673,56471716.06,47371778.71053806
371013,371-013,COMPACTOR SAKAI SV 526-D 371-013,891958000,KUMAI,Feb,2,AB,42.0,150.0,86435800,106080000.0,5205499.0,8591129.686666667,522,0,15140.43,0.0,7903304.46,16924050.0,25711.87,2772780.2028920003,9291229.17,9291229.17,440000.0,583833.5152108222,22865744.5,38163022.57476949,11714490.92,7508755.313043673,34580235.42,45671777.887813166
391001,391-001,CRANE KATO KR 25 HV 39-01 391-001,0,KUMAI,Feb,2,AB,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4201,4201,Pompa Air,0,KUMAI,Feb,2,AB,0.0,30.0,0,5433180.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,2120633.9499999997,0.0,2716590.23,0.0,293214.16541699076,0.0,5130438.34541699,0.0,0.0,0.0,5130438.34541699
4202,4202,Pompa Air,0,KUMAI,Feb,2,AB,0.0,30.0,0,5625000.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,2578967.283333333,0.0,1727094.0107291667,0.0,339920.84663385653,0.0,4645982.140696356,0.0,0.0,0.0,4645982.140696356
4203,4203,Pompa Air,0,KUMAI,Feb,2,AB,0.0,30.0,0,5625000.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,2253967.283333333,0.0,2678838.21875,0.0,339920.84663385653,0.0,5272726.348717189,0.0,0.0,0.0,5272726.348717189
4204,4204,Pompa Air,0,KUMAI,Feb,2,AB,0.0,30.0,0,5208333.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1628967.2833333332,0.0,2678838.21875,0.0,339920.84663385653,0.0,4647726.348717189,0.0,0.0,0.0,4647726.348717189
4206,4206,Pompa Air,0,KUMAI,Feb,2,AB,0.0,30.0,0,5625000.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,2578967.283333333,0.0,1463265.3125,0.0,339920.84663385653,0.0,4382153.442467189,0.0,0.0,0.0,4382153.442467189
4207,4207,Pompa Air,0,KUMAI,Feb,2,AB,0.0,30.0,0,5625000.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1878967.2833333332,0.0,2906250.0,0.0,324351.9528949013,0.0,5109569.236228234,0.0,0.0,0.0,5109569.236228234
4208,4208,Pompa Air,0,KUMAI,Feb,2,AB,0.0,30.0,0,5625000.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1941467.2833333332,0.0,2906250.0,0.0,339920.84663385653,0.0,5187638.129967189,0.0,0.0,0.0,5187638.129967189
4209,4209,Pompa Air,0,KUMAI,Feb,2,AB,0.0,30.0,0,5625000.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,2203967.283333333,0.0,2580705.7083333335,0.0,324351.9528949013,0.0,5109024.944561568,0.0,0.0,0.0,5109024.944561568
321003,321-003,FARM TRACTOR KUBOTA M9540 321-003,423213543,KUMAI,Mar,3,AB,150.0,150.0,67560840,59910000.0,9036425.0,12282429.686666667,629,0,15142.86,0.0,9524858.94,8331840.000000001,802521.0,7653006.370297459,4408474.41,4408474.41,0.0,2094364.6341595112,23772279.35,34770115.10112364,10412927.12,9725352.41242829,34185206.47,44495467.51355193
321006,321-006,FARM TRACTOR KUBOTA M9540 321-006,560598958,KUMAI,Mar,3,AB,161.0,150.0,70064760,59910000.0,10374225.0,12282429.686666667,430,0,15142.86,0.0,6511429.8,8331840.000000001,3114281.47,7653006.370297459,5839572.48,5839572.48,0.0,2129862.339823232,25839508.75,36236710.87678736,10798847.97,9725352.41242829,36638356.72,45962063.28921565
321007,321-007,FARM TRACTOR KUBOTA M9540 321-007,560598958,KUMAI,Mar,3,AB,110.0,150.0,55396800,59910000.0,8532311.0,12282429.686666667,328,0,15142.86,0.0,4966858.08,8331840.000000001,29773388.15,7653006.370297459,5839572.48,5839572.48,0.0,2129862.339823232,49112129.71,36236710.87678736,8538124.17,9725352.41242829,57650253.88,45962063.28921565
322001,322-001,CRAWLER CROWN KD 3000 HZL 322-001,173902964,KUMAI,Mar,3,AB,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3622978.42,0.0,0.0,0.0,3622978.42,0.0,0.0,0.0,3622978.42,0.0
322002,322-002,CRAWLER CROWN KD 3000 HZL 322-002,181110172,KUMAI,Mar,3,AB,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3773128.58,0.0,0.0,0.0,3773128.58,0.0,0.0,0.0,3773128.58,0.0
322003,322-003,CRAWLER CROWN KD 3000 HZL 322-003,171424505,KUMAI,Mar,3,AB,0.0,0.0,0,31830000.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3571343.85,0.0,0.0,0.0,3571343.85,0.0,0.0,0.0,3571343.85
322004,322-004,CRAWLER CROWN KD 3000 HZL 322-004,171424505,KUMAI,Mar,3,AB,0.0,0.0,0,46440000.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3571343.85,0.0,0.0,0.0,3571343.85,0.0,0.0,0.0,3571343.85
322005,322-005,CRAWLER CROWN KD 3000 HZL 322-005,171424505,KUMAI,Mar,3,AB,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3571343.85,0.0,0.0,0.0,3571343.85,0.0,0.0,0.0,3571343.85,0.0
322006,322-006,CRAWLER CROWN KD 3000 HZL 322-006,171424505,KUMAI,Mar,3,AB,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3571343.85,0.0,0.0,0.0,3571343.85,0.0,0.0,0.0,3571343.85,0.0
322007,322-007,CRAWLER DUMPER PD5000TA 322-007,275000000,KUMAI,Mar,3,AB,0.0,150.0,0,53565000.0,0.0,12282429.686666667,0,0,0.0,0.0,0.0,7811100.0,0.0,8516275.877404334,5729166.67,5729166.67,0.0,1918792.9819467494,5729166.67,36257765.21601775,0.0,9725352.41242829,5729166.67,45983117.62844604
322008,322-008,CRAWLER DUMPER PD5000TA 322-008,275000000,KUMAI,Mar,3,AB,0.0,150.0,0,48900000.0,0.0,12282429.686666667,0,0,0.0,0.0,0.0,7811100.0,1155617.21,4423832.044071001,5729166.67,5729166.67,0.0,2247004.7685135095,6884783.88,32493533.169251174,0.0,9725352.41242829,6884783.88,42218885.58167946
322009,322-009,CROWN KD 5000 HZL 322-009,238738739,KUMAI,Mar,3,AB,40.0,150.0,5533550,46440000.0,6166999.0,12282429.686666667,225,0,15142.86,0.0,3407143.5,7811100.0,3505483.05,4745703.054487667,4973723.73,4973723.73,0.0,1947404.1327117083,18053349.28,31760360.603866044,852867.62,9725352.41242829,18906216.9,41485713.01629433
322010,322-010,CROWN KD 5000 HZL 322-010,238738739,KUMAI,Mar,3,AB,0.0,150.0,0,31830000.0,0.0,11582429.686666667,0,0,0.0,0.0,0.0,7811100.0,0.0,4846983.152773167,4973723.73,4973723.73,0.0,1590297.2137346799,4973723.73,30804533.783174515,0.0,9725352.41242829,4973723.73,40529886.195602804
322011,322-011,CRAWLER DUMPER PD5000TA 322-011,280000000,KUMAI,Mar,3,AB,7.0,150.0,2181850,49050000.0,2059300.0,11582429.686666667,53,0,15142.86,0.0,802571.58,7811100.0,3799084.82,8516275.877404334,5833333.33,5833333.0,0.0,1918792.9819467494,12494289.73,35661931.54601775,336281.27,9725352.41242829,12830571.0,45387283.95844604
322012,322-012,CRAWLER DUMPER PD5000TA 322-012,280000000,KUMAI,Mar,3,AB,81.0,150.0,23961740,57690000.0,5873907.0,11582429.686666667,292,0,15142.86,0.0,4421715.12,7811100.0,9852732.93,4024764.877404334,5833333.33,5833333.0,0.0,2247004.7685135095,25981688.38,31498632.332584508,3693143.13,9725352.41242829,29674831.51,41223984.7450128
322013,322-013,CARWLER DUMPER PD5000TA 322-013,280000000,KUMAI,Mar,3,AB,79.0,150.0,15942960,46440000.0,4426127.0,11582429.686666667,253,0,15142.86,0.0,3831143.58,7811100.0,12309246.08,5472942.544071001,5833333.33,5833333.0,0.0,2332199.262106439,26399849.99,33032004.492844105,2457235.3,9725352.41242829,28857085.29,42757356.905272394
322014,322-014,CRAWLER DUMPER PD5000TA 322-014,283782575,KUMAI,Mar,3,AB,162.0,150.0,52845360,57690000.0,10601196.0,11582429.686666667,413,0,15142.86,0.0,6254001.18,7811100.0,4703139.24,2102079.1758329584,7882849.31,7882849.0,292800.0,1702114.9865753995,29733985.73,31080572.849075023,8144879.23,9725352.41242829,37878864.96,40805925.26150331
322015,322-015,CRAWLER DUMPER PD5000TA 322-015,283782575,KUMAI,Mar,3,AB,91.0,150.0,21542400,48900000.0,911988.0,11582429.686666667,323,0,15142.86,0.0,4891143.78,7811100.0,17958744.93,5472942.544071001,7882849.31,7882849.0,292800.0,0.0,31937526.02,32749321.230737668,3320258.32,9725352.41242829,35257784.34,42474673.64316596
322016,322-016,CRAWLER DUMPER PD5000TA 322-016,283782575,KUMAI,Mar,3,AB,176.0,150.0,32967660,31830000.0,6012249.0,11582429.686666667,522,0,15142.86,0.0,7904572.92,7811100.0,6221251.25,3782646.674207958,7882849.31,7882849.0,292800.0,1714539.1835577015,28313722.48,32773564.544432327,5081195.57,9725352.41242829,33394918.05,42498916.95686062
322017,322-017,CRAWLER DUMPER PD-5000TA 322-017,294224583,KUMAI,Mar,3,AB,80.0,150.0,11874600,49050000.0,7518884.0,11582429.686666667,260,0,15142.86,0.0,3937143.6,7811100.0,39930041.84,2523159.1886666664,8172905.09,7882849.0,0.0,1945274.270371885,59558974.53,31744812.14570522,1830192.53,9725352.41242829,61389167.06,41470164.55813351
322018,322-018,CRAWLER DUMPET PD-5000 TA 322-018,294224583,KUMAI,Mar,3,AB,56.0,150.0,23002690,48900000.0,3214702.0,11582429.686666667,309,0,15142.86,0.0,4679143.74,7811100.0,40949129.73,2523159.1886666664,8172905.09,7882849.0,0.0,1945274.270371885,57015880.56,31744812.14570522,3545327.95,9725352.41242829,60561208.51,41470164.55813351
322019,322-019,CRAWLER DUMPER PD-5000 TA 322-019,294224583,KUMAI,Mar,3,AB,158.0,150.0,33160490,31830000.0,8915870.0,11582429.686666667,494,0,15142.86,0.0,7480572.84,7811100.0,7256156.03,2527814.7285416666,8172905.09,7882849.0,0.0,2431592.8379648565,31825503.96,32235786.253173187,5110915.82,9725352.41242829,36936419.78,41961138.66560148
322020,322-020,CRAWLER DUMPER PD-5000 TA 322-020,294224583,KUMAI,Mar,3,AB,141.0,150.0,37967440,57690000.0,10363264.0,11582429.686666667,866,0,15142.86,0.0,13113716.76,7811100.0,6648504.19,2527814.7285416666,8172905.09,7882849.0,0.0,2431592.8379648565,38298390.04,32235786.253173187,5851795.0,9725352.41242829,44150185.04,41961138.66560148
322021,322-021,CRAWLER DUMPER PD - 5000TA 322-021,294234673,KUMAI,Mar,3,AB,144.0,150.0,27180010,57690000.0,3928251.0,0.0,449,0,15142.86,0.0,6799144.14,7811100.0,3470295.02,0.0,8173185.35,7882849.0,195805.0,0.0,22566680.51,15693949.0,4189164.36,9725352.41242829,26755844.87,25419301.41242829
322022,322-022,CRAWLER DUMPER PD - 5000TA 322-022,294234673,KUMAI,Mar,3,AB,139.0,150.0,47518400,48900000.0,13623380.0,0.0,381,0,15142.86,0.0,5769429.66,7811100.0,185411.47,0.0,8173185.35,7882849.0,195805.0,0.0,27947211.48,15693949.0,7323852.64,0.0,35271064.12,15693949.0
322023,322-023,CRAWLER DUMPER PD - 5000TA 322-023,294234673,KUMAI,Mar,3,AB,207.0,150.0,39508450,49050000.0,8427669.0,0.0,522,0,15142.86,0.0,7904572.92,7811100.0,2504184.7,0.0,8173185.35,7882849.0,195805.0,0.0,27205416.97,15693949.0,6089305.74,0.0,33294722.71,15693949.0
322024,322-024,CRAWLER DUMPER PD - 5000TA 322-024,294234673,KUMAI,Mar,3,AB,173.0,150.0,43429830,46440000.0,8053207.0,0.0,455,0,15142.86,0.0,6890001.3,7811100.0,4004800.52,0.0,8173185.35,7882849.0,195805.0,0.0,27316999.17,15693949.0,6693694.97,0.0,34010694.14,15693949.0
322025,322-025,CRAWLER DUMPER PD-5000 322-025,293753617,KUMAI,Mar,3,AB,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322026,322-026,CRAWLER DUMPER PD-5000 322-026,293753617,KUMAI,Mar,3,AB,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322027,322-027,CRAWLER DUMPER PD-5000 322-027,293753617,KUMAI,Mar,3,AB,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322028,322-028,CRAWLER DUMPER PD-5000 322-028,293753617,KUMAI,Mar,3,AB,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322029,322-029,CRAWLER DUMPER PD-5000 322-029,293753617,KUMAI,Mar,3,AB,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322030,322-030,CRAWLER DUMPER PD-5000 322-030,293753617,KUMAI,Mar,3,AB,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332013,332-013,EXCAVATOR KOBELCO SK200-10 332-013,0,KUMAI,Mar,3,AB,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332014,332-014,EXCAVATOR KOBELCO SK200-10 332-014,0,KUMAI,Mar,3,AB,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5457643.728578475,0.0,0.0,0.0,4344919.173239393,0.0,9802562.90181787,0.0,9725352.41242829,0.0,19527915.31424616
332015,332-015,EXCAVATOR KOBELCO SK200-10 332-015,0,KUMAI,Mar,3,AB,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332016,332-016,EXCAVATOR KOBELCO SK200-10 332-016,0,KUMAI,Mar,3,AB,0.0,150.0,0,126555000.0,0.0,21858884.373333335,0,0,0.0,0.0,0.0,32546250.0,0.0,5457643.728578475,0.0,0.0,0.0,3041443.421267575,0.0,62904221.52317939,0.0,9725352.41242829,0.0,72629573.93560767
332017,332-017,EXCAVATOR KOBELCO SK200-10 332-017,0,KUMAI,Mar,3,AB,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332019,332-019,EXCAVATOR KOBELCO SK200-10 332-019,1228672727,KUMAI,Mar,3,AB,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332020,332-020,EXCAVATOR KOBELCO SK200-10 332-020,1228672727,KUMAI,Mar,3,AB,186.0,0.0,146610000,0.0,12639725.0,0.0,1805,0,15142.86,0.0,27332862.3,0.0,11941278.51,0.0,0.0,0.0,0.0,0.0,51913865.81,0.0,22596510.72,9725352.41242829,74510376.53,9725352.41242829
332022,332-022,EXCAVATOR KOBELCO SK200-10 332-022,0,KUMAI,Mar,3,AB,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332023,332-023,EXCAVATOR KOBELCO SK200-10 332-023,0,KUMAI,Mar,3,AB,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332024,332-024,EXCAVATOR KOBELCO SK200-10 332-024,0,KUMAI,Mar,3,AB,0.0,150.0,0,126555000.0,0.0,21858884.373333335,0,0,0.0,0.0,1352000.0,32546250.0,0.0,5457643.728578475,14095878.91,14095878.91,0.0,3041443.421267575,15447878.91,77000100.43317938,0.0,9725352.41242829,15447878.91,86725452.84560767
332028,332-028,EXCAVATOR KOBELCO SK200-10 332-028,1256450000,KUMAI,Mar,3,AB,250.0,150.0,199260000,126555000.0,7933942.0,21858884.373333335,2695,0,15142.86,0.0,40810007.7,32546250.0,12336266.89,5457643.728578475,13088020.83,13088020.83,0.0,4241443.421267575,74168237.42,77192242.35317938,30711279.77,9725352.41242829,104879517.19,86917594.76560767
332030,332-030,EXCAVATOR HITACHI ZX210LC-5G LONGARM 332-030,1604432000,KUMAI,Mar,3,AB,203.0,150.0,204424000,158235000.0,15997859.0,21858884.373333335,2538,0,15675.56,0.0,39784578.68,28640700.0,2916507.55,5549324.544728476,16712833.33,16712833.33,0.0,3088477.9413099326,75411778.56,75850220.18937173,31507189.88,9725352.41242829,106918968.44,85575572.60180002
332031,332-031,EXCAVATOR HITACHI ZX130-5G 332-031,1028325125,KUMAI,Mar,3,AB,201.0,150.0,107707000,91050000.0,14151310.0,21858884.373333335,1614,0,15142.86,0.0,24440576.04,28640700.0,1003142.21,1894159.5497784747,10711720.05,10711720.05,0.0,951338.5117877101,50306748.3,64056802.48489952,16600520.98,9725352.41242829,66907269.28,73782154.89732781
332042,332-042,EXCAVATOR HITACHI ZX138 M-F 332-042,1312908200,KUMAI,Mar,3,AB,106.0,150.0,56473400,91050000.0,15115797.0,21858884.373333335,930,0,15142.86,0.0,14082859.8,28640700.0,2808158.63,7091699.3388213,13676127.08,13676127.08,0.0,4309599.0161419185,45682942.51,75577009.80829656,8704056.94,9725352.41242829,54386999.45,85302362.22072485
332043,332-043,EXCAVATOR HITACHI ZX138 M-F 332-043,1312908200,KUMAI,Mar,3,AB,220.0,150.0,124590800,91050000.0,13283903.0,21858884.373333335,1925,0,15845.2,0.0,30502005.5,28640700.0,7867920.13,6071059.963821299,13676127.08,13676127.08,0.0,4139210.02895606,65329955.71,74385981.4461107,19202764.81,9725352.41242829,84532720.52,84111333.85853899
332044,332-044,EXCAVATOR HITACHI ZX 210 LC-5G 332-044,1733840600,KUMAI,Mar,3,AB,140.0,150.0,127512000,158235000.0,15919573.0,21858884.373333335,1834,0,15142.86,0.0,27772005.24,28640700.0,31466728.29,8322788.484027937,18060839.58,18060839.58,1121563.89,2044667.8462303025,94340710.0,78927880.28359157,19652999.63,9725352.41242829,113993709.63,88653232.69601986
332046,332-046,EXCAVATOR HITACHI ZX 138 MF-5G 332-046,1330045972,KUMAI,Mar,3,AB,85.0,150.0,44829400,91050000.0,13020298.0,21858884.373333335,610,0,17359.25,0.0,10589144.6,28640700.0,61253509.0,7456555.3049463,13854645.54,13854645.54,856088.89,3912024.7127082483,99573686.03,75722809.93098788,6909406.03,9725352.41242829,106483092.06,85448162.34341617
332053,332-053,EXCAVATOR HITACHI ZX 210G-5G 332-053,1559218096,KUMAI,Mar,3,AB,225.0,150.0,205969520,126555000.0,16874156.0,0.0,3932,0,15142.86,0.0,59541725.52,28640700.0,7214065.52,3321874.7817212995,16241855.17,18060839.58,1000387.5,2484839.396460437,100872189.71,52508253.758181736,31745395.73,9725352.41242829,132617585.44,62233606.170610026
