tanggal,bulan,bulan_no,lokasi,kelompok,jenis_pemeliharaan,kategori_sparepart,tipe_biaya,nama_unit,biaya,keterangan
2026-01-15,Jan,1,KUMAI,PLANTATION,RUTIN,BRAKE SYSTEM,SPAREPART,DUMP TRUCK HINO 136 HDX 251-062,41666.0,Via Syahrani
2026-01-15,Jan,1,KUMAI,PLANTATION,RUTIN,BRAKE SYSTEM,SPAREPART,DUMP TRUCK ISUZU NPS 81 254-005,80000.0,Via Syahrani
2026-01-15,Jan,1,KUMAI,PLANTATION,RUTIN,BRAKE SYSTEM,SPAREPART,DUMP TRUCK ISUZU NPS 81 254-006,80000.0,Via Syahrani
2026-01-15,Jan,1,KUMAI,PLANTATION,RUTIN,BRAKE SYSTEM,SPAREPART,DUMP TRUCK HINO 130 HD 4X4 254-007,80000.0,Via Syahrani
2026-01-15,Jan,1,KUMAI,PLANTATION,RUTIN,BRAKE SYSTEM,SPAREPART,DUMP TRUCK HINO 130 HD 4X4 254-008,80000.0,Via Syahrani
2026-01-15,Jan,1,KUMAI,PLANTATION,RUTIN,ELECTRICAL SYSTEM,SPAREPART,DUMP TRUCK HINO 136 HDX 251-062,225000.0,Via Syahrani
2026-01-15,Jan,1,KUMAI,PLANTATION,RUTIN,ELECTRICAL SYSTEM,SPAREPART,DUMP TRUCK HINO 136 HDX DA 8707 JL 251-061,225000.0,Via Syahrani
2026-01-15,Jan,1,KUMAI,PLANTATION,RUTIN,BRAKE SYSTEM,SPAREPART,DUMP TRUCK ISUZU NPS 254-002,133333.0,Via Syahrani
2026-01-15,Jan,1,KUMAI,PLANTATION,RUTIN,BRAKE SYSTEM,SPAREPART,DUMP TRUCK ISUZU NPS 81 254-005,133333.0,Via Syahrani
2026-01-15,Jan,1,KUMAI,PLANTATION,RUTIN,BRAKE SYSTEM,SPAREPART,DUMP TRUCK ISUZU NPS 81 254-006,133334.0,Via Syahrani
2026-01-15,Jan,1,KUMAI,PLANTATION,RUTIN,TRANSMISSION SYSTEM,SPAREPART,DUMP TRUCK HINO 130HD 251-058,2450000.0,Via Syahrani
2026-01-15,Jan,1,KUMAI,PLANTATION,RUTIN,ENGINE SYSTEM,SPAREPART,DUMP TRUCK ISUZU NKR 71  B 9853 BDG 254-009,350000.0,Via Syahrani
2026-01-15,Jan,1,KUMAI,PLANTATION,RUTIN,TRANSMISSION SYSTEM,SPAREPART,ARM ROLL HINO 130 HD DA 8589 CQ 271-002,1500000.0,Via Syahrani
2026-01-19,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,ELECTRICAL SYSTEM,SPAREPART,TRUCK TANGKI HINO FG 235 DA 8343 JD 262-008,140000.0,"By Pembayaran refill Acetylene, Service Dynamo dan Pembelian"
2026-01-19,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,ELECTRICAL SYSTEM,SERVICE LUAR,DUMP TRUCK HINO 130 HD DA 8643 CQ 251-045,250000.0,"By Pembayaran refill Acetylene, Service Dynamo dan Pembelian"
2026-01-19,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,ELECTRICAL SYSTEM,SPAREPART,DUMP TRUCK HINO 130 HD DA 8643 CQ 251-045,400000.0,"By Pembayaran refill Acetylene, Service Dynamo dan Pembelian"
2026-01-19,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,LAIN-LAIN,DUMP TRUCK HINO 130 HD DA 8206 CF 251-034,100000.0,Via Bpk. I Ketut Linggih.
2026-01-19,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,LAIN-LAIN,DUMP TRUCK HINO 130 HD DA 8207 CF 251-035,100000.0,Via Bpk. I Ketut Linggih.
2026-01-19,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,LAIN-LAIN,DUMP TRUCK HINO 130 HD DA 8923 CV 251-047,100000.0,Via Bpk. I Ketut Linggih.
2026-01-19,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,LAIN-LAIN,DUMP TRUCK HINO 130HD DA 8571 CP 251-044,100000.0,Via Bpk. I Ketut Linggih.
2026-01-19,Jan,1,TANJUNG,MINING,NON RUTIN,ENGINE SYSTEM,SERVICE LUAR,DUMP TRUCK HINO FM 260 JD 312-022,950000.0,Via Sdr Safiudin
2026-01-20,Jan,1,AMPAH,MINING,NON RUTIN,AIR SYSTEM,SPAREPART,DUMP TRUCK HINO FM 260 JD 312-019,90000.0,"By. Pembelian sparepart untuk unit 312-019, 281-001, tgl 20 Jan 2026"
2026-01-20,Jan,1,TANJUNG,MINING,RUTIN,AIR CONDITIONING SYSTEM,SPAREPART,DUMP TRUCK HINO FM 260 JD 312-021,167000.0,"By. Pembelian hose & sparepart untuk unit 312-021, 332-039, 332-028,"
2026-01-20,Jan,1,BUHUT,MINING,NON RUTIN,AIR CONDITIONING SYSTEM,SPAREPART,EXCAVATOR HITACHI ZX 210 F-5G 332-039,3284000.0,"By. Pembelian hose & sparepart untuk unit 312-021, 332-039, 332-028,"
2026-01-20,Jan,1,TANJUNG,MINING,NON RUTIN,AIR CONDITIONING SYSTEM,SPAREPART,EXCAVATOR HITACHI ZX210F-5G 332-026,611000.0,"By. Pembelian hose & sparepart untuk unit 312-021, 332-039, 332-028,"
2026-01-31,Jan,1,KUMAI,PLANTATION,NON RUTIN,HYDRAULIC SYSTEM,SERVICE LUAR,EXCAVATOR KOBELCO SK200-10 332-020,10000000.0,"DAYA KOBELCO CONSTRUCTION, PT."
2026-01-31,Jan,1,AMPAH,MINING,NON RUTIN,ENGINE SYSTEM,SERVICE LUAR,DUMP TRUCK HINO FM 260 JD 312-016,6800000.0,"BUDI LUHUR SENTOSA, CV."
2026-01-21,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,ELECTRICAL SYSTEM,SPAREPART,GRADER XCMG GR-135 351-013,450000.0,Via Sdr. Rona Qusairi.
2026-01-21,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,ELECTRICAL SYSTEM,SERVICE LUAR,GRADER XCMG GR-135 351-013,450000.0,Via Sdr. Rona Qusairi.
2026-01-21,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,TRANSMISSION SYSTEM,SPAREPART,TRAILER MITSUBISHI FV 419P DA 9295 CC 311-002,60000.0,Via Sdr Riduan
2026-01-31,Jan,1,TANJUNG,MINING,NON RUTIN,ATTACHMENT SYSTEM,SERVICE LUAR,EXCAVATOR HITACHI ZX350H-5G 332-033,2500000.0,"BUDI LUHUR SENTOSA, CV."
2026-01-22,Jan,1,AMPAH,MINING,NON RUTIN,FRAME BODY & GUARD SYSTEM,SPAREPART,DUMP TRUCK HINO FM 260 JD 312-016,23000.0,Via Sdr Rizky
2026-01-22,Jan,1,KUMAI,PLANTATION,RUTIN,SUSPENSION SYSTEM,SPAREPART,DUMP TRUCK ISUZU NPS 81 254-005,675000.0,Via Dwi Amalia A
2026-01-22,Jan,1,KUMAI,PLANTATION,RUTIN,TRANSMISSION SYSTEM,SPAREPART,DUMP TRUCK ISUZU NPS 81 254-005,400000.0,Via Dwi Amalia A
2026-01-22,Jan,1,KUMAI,PLANTATION,RUTIN,SUSPENSION SYSTEM,SPAREPART,DUMP TRUCK ISUZU NPS 254-002,545000.0,Via Dwi Amalia A
2026-01-22,Jan,1,KUMAI,PLANTATION,RUTIN,SUSPENSION SYSTEM,SPAREPART,DUMP TRUCK ISUZU NPS 81 254-005,545000.0,Via Dwi Amalia A
2026-01-22,Jan,1,KUMAI,PLANTATION,RUTIN,TRANSMISSION SYSTEM,SPAREPART,DUMP TRUCK ISUZU NPS 254-002,302500.0,Via Dwi Amalia A
2026-01-22,Jan,1,KUMAI,PLANTATION,RUTIN,TRANSMISSION SYSTEM,SPAREPART,DUMP TRUCK ISUZU NPS 81 254-005,302500.0,Via Dwi Amalia A
2026-01-22,Jan,1,KUMAI,PLANTATION,RUTIN,HYDRAULIC SYSTEM,SPAREPART,CRAWLER DUMPER PD5000TA 322-014,375000.0,Via Dwi Amalia A
2026-01-22,Jan,1,KUMAI,PLANTATION,RUTIN,HYDRAULIC SYSTEM,SPAREPART,CRAWLER DUMPER PD-5000TA 322-017,375000.0,Via Dwi Amalia A
2026-01-22,Jan,1,KUMAI,PLANTATION,RUTIN,HYDRAULIC SYSTEM,SPAREPART,CRAWLER DUMPET PD-5000 TA 322-018,375000.0,Via Dwi Amalia A
2026-01-22,Jan,1,KUMAI,PLANTATION,RUTIN,HYDRAULIC SYSTEM,SPAREPART,CRAWLER DUMPER PD-5000 TA 322-020,375000.0,Via Dwi Amalia A
2026-01-22,Jan,1,KUMAI,PLANTATION,RUTIN,HYDRAULIC SYSTEM,SERVICE LUAR,ARM ROLL ISUZU NPS 81 272-001,1950000.0,Via Syahrani
2026-01-24,Jan,1,TANJUNG,MINING,RUTIN,AIR CONDITIONING SYSTEM,SPAREPART,DUMP TRUCK HINO FM 280 JD 312-030,32000.0,Via Sdr Favian
2026-01-23,Jan,1,AMPAH,MINING,NON RUTIN,ELECTRICAL SYSTEM,SPAREPART,DUMP TRUCK HINO FM 260 JD 312-018,67000.0,Via Sdr M. Nurfadhillah
2026-01-23,Jan,1,AMPAH,MINING,NON RUTIN,ELECTRICAL SYSTEM,SPAREPART,DUMP TRUCK HINO FM 260 JD 312-019,37000.0,Via Sdr M. Nurfadhillah
2026-01-27,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,BRAKE SYSTEM,SPAREPART,TRAILER MITSUBISHI FV 419P DA 9119 AT/ DA 8602 CR 311-001,1300000.0,By pembelian spare part unit BKMS dan pembelian keperluan workshop
2026-01-27,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,FINAL DRIVE SYSTEM,SERVICE LUAR,DUMP TRUCK HINO 130 HD DA 8674 CO 251-037,700000.0,By pembelian spare part unit BKMS dan pembelian keperluan workshop
2026-01-27,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,BRAKE SYSTEM,SPAREPART,TRUCK TANGKI HINO 130 HD DA 8569 CP 262-003,430000.0,By pembelian spare part unit BKMS dan pembelian keperluan workshop
2026-01-27,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,BRAKE SYSTEM,SPAREPART,TRUCK TANGKI HINO FG 235 DA 8171 CR 262-006,562000.0,By pembelian spare part unit BKMS dan pembelian keperluan workshop
2026-01-27,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,ELECTRICAL SYSTEM,SPAREPART,TRAILER MITSUBISHI FV 419P DA 9295 CC 311-002,139000.0,By pembelian spare part unit BKMS dan pembelian keperluan workshop
2026-01-28,Jan,1,TANJUNG,MINING,NON RUTIN,AIR CONDITIONING SYSTEM,SPAREPART,EXCAVATOR HITACHI ZX210F-5G 332-026,1860000.0,"By. Pembelian sparepart untuk unit 332-026, tgl 28 Jan 2026"
2026-01-29,Jan,1,TANJUNG,MINING,NON RUTIN,ATTACHMENT SYSTEM,SPAREPART,TRUCK TANGKI HINO FG235 DA 1853 Z /DA 8705 ZE 262-001,1255000.0,Via Sdr Miftahul Farid
2026-01-29,Jan,1,TANJUNG,MINING,NON RUTIN,ATTACHMENT SYSTEM,SPAREPART,TRUCK TANGKI HINO FG235 DA 1853 Z /DA 8705 ZE 262-001,450000.0,Via Sdr Farid
2026-01-29,Jan,1,TANJUNG,MINING,NON RUTIN,ATTACHMENT SYSTEM,SERVICE LUAR,TRUCK TANGKI HINO FG235 DA 1853 Z /DA 8705 ZE 262-001,20000.0,Via Sdr Farid
2026-01-31,Jan,1,KUMAI,PLANTATION,RUTIN,ELECTRICAL SYSTEM,SPAREPART,DUMP TRUCK ISUZU NPS 254-002,202223.0,Via Syahrani
2026-01-31,Jan,1,KUMAI,PLANTATION,RUTIN,ELECTRICAL SYSTEM,SPAREPART,DUMP TRUCK ISUZU NPS 81 254-005,202223.0,Via Syahrani
2026-01-30,Jan,1,TANJUNG,MINING,NON RUTIN,ENGINE SYSTEM,SERVICE LUAR,DUMP TRUCK HINO FM 260 JD 312-022,950000.0,Via Sdr Safiudin
2026-01-30,Jan,1,TANJUNG,MINING,NON RUTIN,ATTACHMENT SYSTEM,SPAREPART,EXCAVATOR HITACHI ZX350H-5G 332-033,768000.0,Via Sdr Favian
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,ENGINE SYSTEM,SPAREPART,EXCAVATOR HITACHI ZX33U-5A 331-002,1650000.0,By. Pembelian spare part unit 331-002.
2026-01-31,Jan,1,KUMAI,PLANTATION,RUTIN,ELECTRICAL SYSTEM,SPAREPART,DUMP TRUCK ISUZU NPS 81 254-006,202222.0,Via Syahrani
2026-01-31,Jan,1,KUMAI,PLANTATION,RUTIN,ELECTRICAL SYSTEM,SPAREPART,DUMP TRUCK HINO 130 HD 4X4 254-007,202222.0,Via Syahrani
2026-01-31,Jan,1,KUMAI,PLANTATION,RUTIN,ELECTRICAL SYSTEM,SPAREPART,DUMP TRUCK HINO 130 HD 4X4 254-008,202222.0,Via Syahrani
2026-01-31,Jan,1,KUMAI,PLANTATION,RUTIN,ELECTRICAL SYSTEM,SPAREPART,ARM ROLL ISUZU NPS 81 272-001,202222.0,Via Syahrani
2026-01-31,Jan,1,KUMAI,PLANTATION,RUTIN,ELECTRICAL SYSTEM,SPAREPART,ARM ROLL ISUZU NPS 81 272-002,202222.0,Via Syahrani
2026-01-31,Jan,1,KUMAI,PLANTATION,RUTIN,ELECTRICAL SYSTEM,SPAREPART,ARMROLL HINO 136 HDX 272-003,202222.0,Via Syahrani
2026-01-31,Jan,1,KUMAI,PLANTATION,RUTIN,ELECTRICAL SYSTEM,SPAREPART,ARM ROLL HINO 136 HDX 272-005,202222.0,Via Syahrani
2026-01-31,Jan,1,KUMAI,PLANTATION,RUTIN,TRANSMISSION SYSTEM,SPAREPART,DUMP TRUCK HINO 130 HD 4X4 254-007,400000.0,Via Syahrani
2026-01-31,Jan,1,KUMAI,PLANTATION,RUTIN,TRANSMISSION SYSTEM,SPAREPART,DUMP TRUCK HINO 130 HD 4X4 254-008,400000.0,Via Syahrani
2026-01-31,Jan,1,KUMAI,PLANTATION,RUTIN,TRANSMISSION SYSTEM,SPAREPART,DUMP TRUCK ISUZU NKR 71  B 9853 BDG 254-009,400000.0,Via Syahrani
2026-01-31,Jan,1,KUMAI,PLANTATION,RUTIN,TRANSMISSION SYSTEM,SPAREPART,DUMP TRUCK HINO 130 HD 4X4 254-007,366667.0,Via Syahrani
2026-01-31,Jan,1,KUMAI,PLANTATION,RUTIN,TRANSMISSION SYSTEM,SPAREPART,DUMP TRUCK HINO 130 HD 4X4 254-008,366667.0,Via Syahrani
2026-01-31,Jan,1,KUMAI,PLANTATION,RUTIN,TRANSMISSION SYSTEM,SPAREPART,DUMP TRUCK ISUZU NKR 71  B 9853 BDG 254-009,366666.0,Via Syahrani
2026-01-31,Jan,1,KUMAI,PLANTATION,RUTIN,SUSPENSION SYSTEM,SERVICE LUAR,ARM ROLL HINO 136 HDX 272-005,2900000.0,Via Dwi Amalia A
2026-01-31,Jan,1,KUMAI,PLANTATION,RUTIN,ATTACHMENT SYSTEM,SPAREPART,CROWN KD 5000 HZL 322-010,16000.0,Via Januardi S
2026-02-02,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,ENGINE SYSTEM,SPAREPART,DUMP TRUCK HINO 130 HD DA 8679 CO 251-040,215000.0,By pembelian spare part unit BKMS dan pembelian keperluan workshop
2026-02-02,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,ENGINE SYSTEM,SPAREPART,BUS HINO 130 MDBL DA 9592 CL/ DA 7223 CD 231-002,215000.0,By pembelian spare part unit BKMS dan pembelian keperluan workshop
2026-02-02,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,STEERING SYSTEM,SPAREPART,TRUCK TANGKI HINO 130 HD DA 8597 CN 261-013,358000.0,By pembelian spare part unit BKMS dan pembelian keperluan workshop
2026-02-02,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,BRAKE SYSTEM,SPAREPART,TRAILER MITSUBISHI FV 419P DA 9119 AT/ DA 8602 CR 311-001,100000.0,By pembelian spare part unit BKMS dan pembelian keperluan workshop
2026-02-02,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,BRAKE SYSTEM,SPAREPART,TRAILER MITSUBISHI FV 419P DA 9295 CC 311-002,100000.0,By pembelian spare part unit BKMS dan pembelian keperluan workshop
2026-02-02,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,WHEEL & TYRE SYSTEM,SPAREPART,DUMP TRUCK HINO 130 HD DA 8681 CO 251-042,200000.0,By pembelian spare part unit BKMS dan pembelian keperluan workshop
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,ENGINE SYSTEM,SERVICE LUAR,BACKHOE LOADER CAT 416 F 361-007,1750000.0,"BUDI LUHUR SENTOSA, CV."
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,ENGINE SYSTEM,SERVICE LUAR,BACKHOE LOADER CATERPILLAR 416F 361-013,1750000.0,"BUDI LUHUR SENTOSA, CV."
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,ENGINE SYSTEM,SERVICE LUAR,BACKHOE LOADER CATTERPILLAR 426F2 361-010,1750000.0,"BUDI LUHUR SENTOSA, CV."
2026-02-02,Feb,2,TANJUNG,MINING,NON RUTIN,AIR CONDITIONING SYSTEM,SPAREPART,DUMP TRUCK HINO FM 260 JD 312-022,200500.0,"By. Pembelian sparepart & pembuatan hose untuk WS Tanjung & 312-022,"
2026-02-02,Feb,2,TANJUNG,MINING,RUTIN,FRAME BODY & GUARD SYSTEM,SPAREPART,TRUCK TANGKI HINO FG235 DA 1853 Z /DA 8705 ZE 262-001,64000.0,Via Sdr Farid
2026-02-03,Feb,2,TANJUNG,MINING,RUTIN,FRAME BODY & GUARD SYSTEM,SPAREPART,EXCAVATOR KOMATSU PC-200-8M1 332-032,125000.0,Via Sdr Rizky
2026-02-03,Feb,2,TANJUNG,MINING,NON RUTIN,AIR CONDITIONING SYSTEM,SPAREPART,DUMP TRUCK HINO FM 280 JD 312-027,610500.0,"By. Pembuatan hose & pembelian sparepart untuk unit 312-027,"
2026-02-03,Feb,2,TANJUNG,MINING,NON RUTIN,AIR CONDITIONING SYSTEM,SERVICE LUAR,DUMP TRUCK HINO FM 280 JD 312-027,215500.0,"By. Pembuatan hose & pembelian sparepart untuk unit 312-027,"
2026-02-04,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,ENGINE SYSTEM,SPAREPART,DUMP TRUCK HINO 130 HD DA 8643 CQ 251-045,150000.0,By pembelian spare part unit BKMS dan pembelian keperluan workshop
2026-02-04,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,WHEEL & TYRE SYSTEM,SPAREPART,TRUCK TANGKI HINO 130 HD DA 8598 CN 261-014,60000.0,By pembelian spare part unit BKMS dan pembelian keperluan workshop
2026-02-04,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,WHEEL & TYRE SYSTEM,SPAREPART,DUMP TRUCK HINO 130 HD DA 8206 CF 251-034,60000.0,By pembelian spare part unit BKMS dan pembelian keperluan workshop
2026-02-04,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,WHEEL & TYRE SYSTEM,SPAREPART,DUMP TRUCK HINO 130 HD 25-85 251-056,60000.0,By pembelian spare part unit BKMS dan pembelian keperluan workshop
2026-02-04,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,SPAREPART,DUMP TRUCK HINO 130HD DA 8571 CP 251-044,125000.0,By pembelian spare part unit BKMS dan pembelian keperluan workshop
2026-02-04,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,SPAREPART,DUMP TRUCK HINO 130 HD DA 8643 CQ 251-045,125000.0,By pembelian spare part unit BKMS dan pembelian keperluan workshop
2026-02-04,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,DIFFENTTIAL & REAR AXLE SYSTEM,SERVICE LUAR,DUMP TRUCK HINO 130 HD DA 8674 CO 251-037,700000.0,By. Pembayaran service Sparepart Unit BKMS 62.
2026-02-04,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,BRAKE SYSTEM,SPAREPART,TRAILER MITSUBISHI FV 419P DA 9119 AT/ DA 8602 CR 311-001,1295000.0,By. Pembayaran service Sparepart Unit BKMS 62.
2026-02-04,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,ENGINE SYSTEM,SERVICE LUAR,TRAILER MITSUBISHI FV 419P DA 9295 CC 311-002,330000.0,By. Pembayaran service Sparepart Unit BKMS 62.
2026-01-31,Jan,1,TANJUNG,MINING,NON RUTIN,ATTACHMENT SYSTEM,SERVICE LUAR,EXCAVATOR KOMATSU PC-200-8M1 332-032,1600000.0,JOKO SUPRIHATIN
2026-01-31,Jan,1,TANJUNG,MINING,NON RUTIN,ATTACHMENT SYSTEM,SERVICE LUAR,EXCAVATOR KOMATSU PC-200-8M1 332-032,8200000.0,JOKO SUPRIHATIN
2026-02-05,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,SPAREPART,EXCAVATOR HITACHI ZX 210 F-5G 332-047,144000.0,"By. Tagihan Supplier Mitra Gunawan, CV. Mitra Gunawan Partindo,"
2026-02-05,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,SPAREPART,BACKHOE LOADER CATERPILLAR 416F 361-013,40000.0,"By. Tagihan Supplier Mitra Gunawan, CV. Mitra Gunawan Partindo,"
2026-02-05,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,LAIN-LAIN,BACKHOE LOADER CATTERPILLAR 426F2 361-010,30000.0,"By. Tagihan Supplier Mitra Gunawan, CV. Mitra Gunawan Partindo,"
2026-02-05,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,ENGINE SYSTEM,SPAREPART,BACKHOE LOADER CATTERPILLAR 426F2 361-010,400000.0,"By. Tagihan Supplier Mitra Gunawan, CV. Mitra Gunawan Partindo,"
2026-02-05,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,SPAREPART,EXCAVATOR HITACHI ZX 210 F-5G 332-041,128000.0,"By. Tagihan Supplier Mitra Gunawan, CV. Mitra Gunawan Partindo,"
2026-02-05,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,ELECTRICAL SYSTEM,SPAREPART,EXCAVATOR HITACHI ZX 210 F-5G 332-040,40000.0,"By. Tagihan Supplier Mitra Gunawan, CV. Mitra Gunawan Partindo,"
2026-02-05,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,ELECTRICAL SYSTEM,SPAREPART,EXCAVATOR KOBELCO SK200-10 332-025,1150000.0,"By. Tagihan Supplier Mitra Gunawan, CV. Mitra Gunawan Partindo,"
2026-02-05,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,SPAREPART,EXCAVATOR KOBELCO SK200-10 332-025,156000.0,"By. Tagihan Supplier Mitra Gunawan, CV. Mitra Gunawan Partindo,"
2026-02-05,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,ATTACHMENT SYSTEM,SPAREPART,EXCAVATOR HITACHI ZX 210 F-5G 332-041,160000.0,"By. Tagihan Supplier Mitra Gunawan, CV. Mitra Gunawan Partindo,"
2026-02-05,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,ELECTRICAL SYSTEM,SPAREPART,BULLDOZER KOMATSU D85E 342-018,250000.0,"By. Tagihan Supplier Mitra Gunawan, CV. Mitra Gunawan Partindo,"
2026-02-05,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,ENGINE SYSTEM,SPAREPART,BACKHOE LOADER CATERPILLAR 416F2 361-014,275000.0,"By. Tagihan Supplier Mitra Gunawan, CV. Mitra Gunawan Partindo,"
2026-02-05,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,ELECTRICAL SYSTEM,SPAREPART,GRADER CATERPILAR 120 K 351-004,250000.0,"By. Tagihan Supplier Mitra Gunawan, CV. Mitra Gunawan Partindo,"
2026-02-05,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,SPAREPART,EXCAVATOR HITACHI ZX210F-5G 332-035,80000.0,"By. Tagihan Supplier Mitra Gunawan, CV. Mitra Gunawan Partindo,"
2026-02-05,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,ENGINE SYSTEM,SPAREPART,EXCAVATOR HITACHI ZX210F-5G 332-035,450000.0,"By. Tagihan Supplier Mitra Gunawan, CV. Mitra Gunawan Partindo,"
2026-02-05,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,ATTACHMENT SYSTEM,SPAREPART,EXCAVATOR HITACHI ZX210F-5G 332-035,160000.0,"By. Tagihan Supplier Mitra Gunawan, CV. Mitra Gunawan Partindo,"
2026-02-05,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,HYDRAULIC SYSTEM,SPAREPART,EXCAVATOR KOBELCO SK200-10 332-025,550000.0,"By. Tagihan Supplier Mitra Gunawan, CV. Mitra Gunawan Partindo,"
2026-02-05,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,ELECTRICAL SYSTEM,SPAREPART,COMPACTOR SAKAI SV512D371-005,250000.0,"By. Tagihan Supplier Mitra Gunawan, CV. Mitra Gunawan Partindo,"
2026-02-05,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,ELECTRICAL SYSTEM,SPAREPART,COMPACTOR IR 371-002,250000.0,"By. Tagihan Supplier Mitra Gunawan, CV. Mitra Gunawan Partindo,"
2026-02-05,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,ENGINE SYSTEM,SPAREPART,GRADER CATERPILLAR 120K 351-007,75000.0,"By. Tagihan Supplier Mitra Gunawan, CV. Mitra Gunawan Partindo,"
2026-02-05,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,ELECTRICAL SYSTEM,SPAREPART,GRADER CATERPILLAR 120K 351-007,450000.0,"By. Tagihan Supplier Mitra Gunawan, CV. Mitra Gunawan Partindo,"
2026-02-05,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,ENGINE SYSTEM,SPAREPART,GRADER XCMG GR-135 351-013,200000.0,"By. Tagihan Supplier Mitra Gunawan, CV. Mitra Gunawan Partindo,"
2026-02-05,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,SPAREPART,GRADER CATERPILLAR 120K 351-007,150000.0,"By. Tagihan Supplier Mitra Gunawan, CV. Mitra Gunawan Partindo,"
2026-02-05,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,SPAREPART,EXCAVATOR HITACHI ZX210F-5G 332-035,13000.0,"By. Tagihan Supplier Mitra Gunawan, CV. Mitra Gunawan Partindo,"
2026-02-05,Feb,2,SUNGAI DANAU,PLANTATION,NON RUTIN,ENGINE SYSTEM,SPAREPART,EXCAVATOR HITACHI ZX210F-5G 332-035,69600.0,"By. Tagihan Supplier Mitra Gunawan, CV. Mitra Gunawan Partindo,"
