id_unit,lokasi,bulan,nama_unit,kode_unit,kelompok_unit,Jenis_Sarmut,kategori,jenis_unit,unit_sewa,availability_pct,availability_target,utilisasi_pct,utilisasi_target,downtime_pct,downtime_target,source_file,efektif_hm_km_realisasi,standby_hm_km_realisasi,breakdown_hm_km_realisasi,tersedia_hm_km_realisasi,hm_km_ideal_target
342017,TANJUNG,Apr,BULLDOZER KOMATSU D85E 342-017,342-017,BULLDOZER MEDIUM,Sarmut Kelompok Alat Berat,AB,Bulldozer,False,99.5,90.0,9.55,90.0,0.5,10.0,"SASARAN_MUTU_AB_2026_TANJUNG,xlsx",19.0,180.0,1.0,199.0,200.0
342017,TANJUNG,Feb,BULLDOZER KOMATSU D85E 342-017,342-017,BULLDOZER MEDIUM,Sarmut Kelompok Alat Berat,AB,Bulldozer,False,100.0,90.0,103.15,90.0,0.0,10.0,"SASARAN_MUTU_AB_2026_TANJUNG,xlsx",206.30000000000013,0.0,0.0,200.0,200.0
342017,TANJUNG,Jan,BULLDOZER KOMATSU D85E 342-017,342-017,BULLDOZER MEDIUM,Sarmut Kelompok Alat Berat,AB,Bulldozer,False,100.0,90.0,146.5,90.0,0.0,10.0,"SASARAN_MUTU_AB_2026_TANJUNG,xlsx",293.0,0.0,0.0,200.0,200.0
342017,TANJUNG,Jun,BULLDOZER KOMATSU D85E 342-017,342-017,BULLDOZER MEDIUM,Sarmut Kelompok Alat Berat,AB,Bulldozer,False,100.0,90.0,173.5,90.0,0.0,10.0,"SASARAN_MUTU_AB_2026_TANJUNG,xlsx",347.0,0.0,0.0,200.0,200.0
342017,TANJUNG,Mar,BULLDOZER KOMATSU D85E 342-017,342-017,BULLDOZER MEDIUM,Sarmut Kelompok Alat Berat,AB,Bulldozer,False,99.0,90.0,64.39,90.0,1.0,10.0,"SASARAN_MUTU_AB_2026_TANJUNG,xlsx",127.5,70.5,2.0,198.0,200.0
342017,TANJUNG,May,BULLDOZER KOMATSU D85E 342-017,342-017,BULLDOZER MEDIUM,Sarmut Kelompok Alat Berat,AB,Bulldozer,False,100.0,90.0,176.5,90.0,0.0,10.0,"SASARAN_MUTU_AB_2026_TANJUNG,xlsx",353.0,0.0,0.0,200.0,200.0
332004,TANJUNG,Apr,EXCAVATOR HITACHI ZAXIS ZX330 332-004,332-004,EXCAVATOR MEDIUM,Sarmut Kelompok Alat Berat,AB,Excavator,False,100.0,90.0,0.0,90.0,0.0,10.0,"SASARAN_MUTU_AB_2026_TANJUNG,xlsx",0.0,50.0,0.0,50.0,50.0
332004,TANJUNG,Mar,EXCAVATOR HITACHI ZAXIS ZX330 332-004,332-004,EXCAVATOR MEDIUM,Sarmut Kelompok Alat Berat,AB,Excavator,False,100.0,90.0,0.0,90.0,0.0,10.0,"SASARAN_MUTU_AB_2026_TANJUNG,xlsx",0.0,50.0,0.0,50.0,50.0
332026,TANJUNG,Apr,EXCAVATOR HITACHI ZX210F-5G 332-026,332-026,EXCAVATOR MEDIUM,Sarmut Kelompok Alat Berat,AB,Excavator,False,79.0,90.0,48.69,90.0,21.0,10.0,"SASARAN_MUTU_AB_2026_TANJUNG,xlsx",57.70000000000073,60.79999999999927,31.5,118.5,150.0
332026,TANJUNG,Feb,EXCAVATOR HITACHI ZX210F-5G 332-026,332-026,EXCAVATOR MEDIUM,Sarmut Kelompok Alat Berat,AB,Excavator,False,99.33,90.0,69.33,90.0,0.67,10.0,"SASARAN_MUTU_AB_2026_TANJUNG,xlsx",103.29999999999929,45.70000000000073,1.0,149.0,150.0
332026,TANJUNG,Jan,EXCAVATOR HITACHI ZX210F-5G 332-026,332-026,EXCAVATOR MEDIUM,Sarmut Kelompok Alat Berat,AB,Excavator,False,100.0,90.0,124.0,90.0,0.0,10.0,"SASARAN_MUTU_AB_2026_TANJUNG,xlsx",186.0,0.0,0.0,150.0,150.0
332026,TANJUNG,Jun,EXCAVATOR HITACHI ZX210F-5G 332-026,332-026,EXCAVATOR MEDIUM,Sarmut Kelompok Alat Berat,AB,Excavator,False,100.0,90.0,151.53,90.0,0.0,10.0,"SASARAN_MUTU_AB_2026_TANJUNG,xlsx",227.29999999999927,0.0,0.0,150.0,150.0
332026,TANJUNG,Mar,EXCAVATOR HITACHI ZX210F-5G 332-026,332-026,EXCAVATOR MEDIUM,Sarmut Kelompok Alat Berat,AB,Excavator,False,99.33,90.0,92.68,90.0,0.67,10.0,"SASARAN_MUTU_AB_2026_TANJUNG,xlsx",138.10000000000036,10.899999999999636,1.0,149.0,150.0
332026,TANJUNG,May,EXCAVATOR HITACHI ZX210F-5G 332-026,332-026,EXCAVATOR MEDIUM,Sarmut Kelompok Alat Berat,AB,Excavator,False,100.0,90.0,145.27,90.0,0.0,10.0,"SASARAN_MUTU_AB_2026_TANJUNG,xlsx",217.89999999999964,0.0,0.0,150.0,150.0
332027,TANJUNG,Jun,EXCAVATOR HITACHI ZX350H-5G 332-027,332-027,EXCAVATOR MEDIUM,Sarmut Kelompok Alat Berat,AB,Excavator,False,30.2,90.0,100.0,90.0,69.8,10.0,"SASARAN_MUTU_AB_2026_TANJUNG,xlsx",15.099999999998545,1.4566126083082054e-12,34.9,15.1,50.0
332027,TANJUNG,May,EXCAVATOR HITACHI ZX350H-5G 332-027,332-027,EXCAVATOR MEDIUM,Sarmut Kelompok Alat Berat,AB,Excavator,False,71.0,90.0,18.31,90.0,29.0,10.0,"SASARAN_MUTU_AB_2026_TANJUNG,xlsx",6.5,29.0,14.5,35.5,50.0
332032,TANJUNG,Apr,EXCAVATOR KOMATSU PC-200-8M1 332-032,332-032,EXCAVATOR MEDIUM,Sarmut Kelompok Alat Berat,AB,Excavator,False,98.5,90.0,11.68,90.0,1.5,10.0,"SASARAN_MUTU_AB_2026_TANJUNG,xlsx",23.0,174.0,3.0,197.0,200.0
332032,TANJUNG,Feb,EXCAVATOR KOMATSU PC-200-8M1 332-032,332-032,EXCAVATOR MEDIUM,Sarmut Kelompok Alat Berat,AB,Excavator,False,94.25,90.0,72.25,90.0,5.75,10.0,"SASARAN_MUTU_AB_2026_TANJUNG,xlsx",136.20000000000073,52.29999999999927,11.5,188.5,200.0
332032,TANJUNG,Jan,EXCAVATOR KOMATSU PC-200-8M1 332-032,332-032,EXCAVATOR MEDIUM,Sarmut Kelompok Alat Berat,AB,Excavator,False,93.4,90.0,100.0,90.0,6.6,10.0,"SASARAN_MUTU_AB_2026_TANJUNG,xlsx",186.79999999999927,0.0,13.200000000000728,186.79999999999927,200.0
332032,TANJUNG,Jun,EXCAVATOR KOMATSU PC-200-8M1 332-032,332-032,EXCAVATOR MEDIUM,Sarmut Kelompok Alat Berat,AB,Excavator,False,100.0,90.0,127.4,90.0,0.0,10.0,"SASARAN_MUTU_AB_2026_TANJUNG,xlsx",254.8000000000011,0.0,0.0,200.0,200.0
332032,TANJUNG,Mar,EXCAVATOR KOMATSU PC-200-8M1 332-032,332-032,EXCAVATOR MEDIUM,Sarmut Kelompok Alat Berat,AB,Excavator,False,83.5,90.0,64.07,90.0,16.5,10.0,"SASARAN_MUTU_AB_2026_TANJUNG,xlsx",107.0,60.0,33.0,167.0,200.0
332032,TANJUNG,May,EXCAVATOR KOMATSU PC-200-8M1 332-032,332-032,EXCAVATOR MEDIUM,Sarmut Kelompok Alat Berat,AB,Excavator,False,93.65,90.0,100.0,90.0,6.35,10.0,"SASARAN_MUTU_AB_2026_TANJUNG,xlsx",187.29999999999927,7.283063041541027e-13,12.7,187.3,200.0
332033,TANJUNG,Apr,EXCAVATOR HITACHI ZX350H-5G 332-033,332-033,EXCAVATOR MEDIUM,Sarmut Kelompok Alat Berat,AB,Excavator,False,99.0,90.0,6.77,90.0,1.0,10.0,"SASARAN_MUTU_AB_2026_TANJUNG,xlsx",20.099999999998545,276.90000000000146,3.0,297.0,300.0
332033,TANJUNG,Feb,EXCAVATOR HITACHI ZX350H-5G 332-033,332-033,EXCAVATOR MEDIUM,Sarmut Kelompok Alat Berat,AB,Excavator,False,98.5,90.0,74.31,90.0,1.5,10.0,"SASARAN_MUTU_AB_2026_TANJUNG,xlsx",219.5999999999985,75.90000000000146,4.5,295.5,300.0
332033,TANJUNG,Jan,EXCAVATOR HITACHI ZX350H-5G 332-033,332-033,EXCAVATOR MEDIUM,Sarmut Kelompok Alat Berat,AB,Excavator,False,83.17,90.0,85.65,90.0,16.83,10.0,"SASARAN_MUTU_AB_2026_TANJUNG,xlsx",213.7000000000008,35.79999999999927,50.5,249.5,300.0
332033,TANJUNG,Jun,EXCAVATOR HITACHI ZX350H-5G 332-033,332-033,EXCAVATOR MEDIUM,Sarmut Kelompok Alat Berat,AB,Excavator,False,100.0,90.0,168.4,90.0,0.0,10.0,"SASARAN_MUTU_AB_2026_TANJUNG,xlsx",505.1999999999971,0.0,0.0,300.0,300.0
332033,TANJUNG,Mar,EXCAVATOR HITACHI ZX350H-5G 332-033,332-033,EXCAVATOR MEDIUM,Sarmut Kelompok Alat Berat,AB,Excavator,False,99.67,90.0,41.2,90.0,0.33,10.0,"SASARAN_MUTU_AB_2026_TANJUNG,xlsx",123.20000000000071,175.79999999999927,1.0,299.0,300.0
332033,TANJUNG,May,EXCAVATOR HITACHI ZX350H-5G 332-033,332-033,EXCAVATOR MEDIUM,Sarmut Kelompok Alat Berat,AB,Excavator,False,100.0,90.0,136.2,90.0,0.0,10.0,"SASARAN_MUTU_AB_2026_TANJUNG,xlsx",408.6000000000022,0.0,0.0,300.0,300.0
332036,TANJUNG,Apr,EXCAVATOR HITACHI ZX350H-5G 332-036,332-036,EXCAVATOR MEDIUM,Sarmut Kelompok Alat Berat,AB,Excavator,False,100.0,90.0,11.5,90.0,0.0,10.0,"SASARAN_MUTU_AB_2026_TANJUNG,xlsx",23.0,177.0,0.0,200.0,200.0
332036,TANJUNG,Feb,EXCAVATOR HITACHI ZX350H-5G 332-036,332-036,EXCAVATOR MEDIUM,Sarmut Kelompok Alat Berat,AB,Excavator,False,91.25,90.0,56.99,90.0,8.75,10.0,"SASARAN_MUTU_AB_2026_TANJUNG,xlsx",104.0,78.5,17.5,182.5,200.0
332036,TANJUNG,Jan,EXCAVATOR HITACHI ZX350H-5G 332-036,332-036,EXCAVATOR MEDIUM,Sarmut Kelompok Alat Berat,AB,Excavator,False,58.55,90.0,100.0,90.0,41.45,10.0,"SASARAN_MUTU_AB_2026_TANJUNG,xlsx",117.09999999999854,0.0,82.90000000000146,117.09999999999854,200.0
332036,TANJUNG,Jun,EXCAVATOR HITACHI ZX350H-5G 332-036,332-036,EXCAVATOR MEDIUM,Sarmut Kelompok Alat Berat,AB,Excavator,False,100.0,90.0,204.8,90.0,0.0,10.0,"SASARAN_MUTU_AB_2026_TANJUNG,xlsx",409.6000000000022,0.0,0.0,200.0,200.0
332036,TANJUNG,Mar,EXCAVATOR HITACHI ZX350H-5G 332-036,332-036,EXCAVATOR MEDIUM,Sarmut Kelompok Alat Berat,AB,Excavator,False,98.75,90.0,16.81,90.0,1.25,10.0,"SASARAN_MUTU_AB_2026_TANJUNG,xlsx",33.20000000000073,164.29999999999927,2.5,197.5,200.0
332036,TANJUNG,May,EXCAVATOR HITACHI ZX350H-5G 332-036,332-036,EXCAVATOR MEDIUM,Sarmut Kelompok Alat Berat,AB,Excavator,False,100.0,90.0,133.3,90.0,0.0,10.0,"SASARAN_MUTU_AB_2026_TANJUNG,xlsx",266.59999999999854,0.0,0.0,200.0,200.0
332037,TANJUNG,Apr,EXCAVATOR HITACHI ZX350H-5G 332-037,332-037,EXCAVATOR MEDIUM,Sarmut Kelompok Alat Berat,AB,Excavator,False,99.33,90.0,6.81,90.0,0.67,10.0,"SASARAN_MUTU_AB_2026_TANJUNG,xlsx",20.299999999999272,277.7000000000007,2.0,298.0,300.0
332037,TANJUNG,Feb,EXCAVATOR HITACHI ZX350H-5G 332-037,332-037,EXCAVATOR MEDIUM,Sarmut Kelompok Alat Berat,AB,Excavator,False,98.73,90.0,91.46,90.0,1.27,10.0,"SASARAN_MUTU_AB_2026_TANJUNG,xlsx",270.89999999999964,25.300000000000363,3.8,296.2,300.0
332037,TANJUNG,Jan,EXCAVATOR HITACHI ZX350H-5G 332-037,332-037,EXCAVATOR MEDIUM,Sarmut Kelompok Alat Berat,AB,Excavator,False,100.0,90.0,113.83,90.0,0.0,10.0,"SASARAN_MUTU_AB_2026_TANJUNG,xlsx",341.5,0.0,0.0,300.0,300.0
332037,TANJUNG,Jun,EXCAVATOR HITACHI ZX350H-5G 332-037,332-037,EXCAVATOR MEDIUM,Sarmut Kelompok Alat Berat,AB,Excavator,False,100.0,90.0,176.4,90.0,0.0,10.0,"SASARAN_MUTU_AB_2026_TANJUNG,xlsx",529.2000000000007,0.0,0.0,300.0,300.0
332037,TANJUNG,Mar,EXCAVATOR HITACHI ZX350H-5G 332-037,332-037,EXCAVATOR MEDIUM,Sarmut Kelompok Alat Berat,AB,Excavator,False,99.5,90.0,55.18,90.0,0.5,10.0,"SASARAN_MUTU_AB_2026_TANJUNG,xlsx",164.70000000000073,133.79999999999927,1.5,298.5,300.0
332037,TANJUNG,May,EXCAVATOR HITACHI ZX350H-5G 332-037,332-037,EXCAVATOR MEDIUM,Sarmut Kelompok Alat Berat,AB,Excavator,False,100.0,90.0,160.83,90.0,0.0,10.0,"SASARAN_MUTU_AB_2026_TANJUNG,xlsx",482.5,0.0,0.0,300.0,300.0
332049,TANJUNG,Apr,EXCAVATOR SHANTUI SE 215 W 332-049,332-049,EXCAVATOR MEDIUM,Sarmut Kelompok Alat Berat,AB,Excavator,False,97.5,90.0,64.62,90.0,2.5,10.0,"SASARAN_MUTU_AB_2026_TANJUNG,xlsx",63.0,34.5,2.5,97.5,100.0
332049,TANJUNG,Feb,EXCAVATOR SHANTUI SE 215 W 332-049,332-049,EXCAVATOR MEDIUM,Sarmut Kelompok Alat Berat,AB,Excavator,False,99.5,90.0,57.29,90.0,0.5,10.0,"SASARAN_MUTU_AB_2026_TANJUNG,xlsx",57.0,42.5,0.5,99.5,100.0
332049,TANJUNG,Jan,EXCAVATOR SHANTUI SE 215 W 332-049,332-049,EXCAVATOR MEDIUM,Sarmut Kelompok Alat Berat,AB,Excavator,False,91.9,90.0,100.0,90.0,8.1,10.0,"SASARAN_MUTU_AB_2026_TANJUNG,xlsx",91.89999999999964,0.0,8.100000000000364,91.89999999999964,100.0
332049,TANJUNG,Jun,EXCAVATOR SHANTUI SE 215 W 332-049,332-049,EXCAVATOR MEDIUM,Sarmut Kelompok Alat Berat,AB,Excavator,False,100.0,90.0,148.8,90.0,0.0,10.0,"SASARAN_MUTU_AB_2026_TANJUNG,xlsx",148.80000000000018,0.0,0.0,100.0,100.0
332049,TANJUNG,May,EXCAVATOR SHANTUI SE 215 W 332-049,332-049,EXCAVATOR MEDIUM,Sarmut Kelompok Alat Berat,AB,Excavator,False,100.0,90.0,148.2,90.0,0.0,10.0,"SASARAN_MUTU_AB_2026_TANJUNG,xlsx",148.19999999999982,0.0,0.0,100.0,100.0
332002,TANJUNG,Jan,EXCAVATOR HITACHI ZAXIS ZX330 332-002,332-002,EXCAVATOR MEDIUM,Sarmut Kelompok Alat Berat,AB,Excavator,False,0.0,90.0,0.0,90.0,0.0,10.0,"SASARAN_MUTU_AB_2026_TANJUNG,xlsx",0.0,0.0,0.0,0.0,0.0
332002,TANJUNG,Feb,EXCAVATOR HITACHI ZAXIS ZX330 332-002,332-002,EXCAVATOR MEDIUM,Sarmut Kelompok Alat Berat,AB,Excavator,False,0.0,90.0,0.0,90.0,0.0,10.0,"SASARAN_MUTU_AB_2026_TANJUNG,xlsx",0.0,0.0,0.0,0.0,0.0
332027,TANJUNG,Apr,EXCAVATOR HITACHI ZX350H-5G 332-027,332-027,EXCAVATOR MEDIUM,Sarmut Kelompok Alat Berat,AB,Excavator Breaker 30 Ton,False,100.0,90.0,2.8,90.0,0.0,10.0,"SASARAN_MUTU_AB_2026_TANJUNG,xlsx",1.4000000000014552,48.59999999999855,0.0,50.0,50.0
332027,TANJUNG,Feb,EXCAVATOR HITACHI ZX350H-5G 332-027,332-027,EXCAVATOR MEDIUM,Sarmut Kelompok Alat Berat,AB,Excavator Breaker 30 Ton,False,100.0,90.0,4.4,90.0,0.0,10.0,"SASARAN_MUTU_AB_2026_TANJUNG,xlsx",2.200000000000728,47.79999999999927,0.0,50.0,50.0
332027,TANJUNG,Jan,EXCAVATOR HITACHI ZX350H-5G 332-027,332-027,EXCAVATOR MEDIUM,Sarmut Kelompok Alat Berat,AB,Excavator Breaker 30 Ton,False,75.0,90.0,100.0,90.0,25.0,10.0,"SASARAN_MUTU_AB_2026_TANJUNG,xlsx",37.5,0.0,12.5,37.5,50.0
332027,TANJUNG,Mar,EXCAVATOR HITACHI ZX350H-5G 332-027,332-027,EXCAVATOR MEDIUM,Sarmut Kelompok Alat Berat,AB,Excavator Breaker 30 Ton,False,100.0,90.0,25.2,90.0,0.0,10.0,"SASARAN_MUTU_AB_2026_TANJUNG,xlsx",12.599999999998545,37.400000000001455,0.0,50.0,50.0
332049,TANJUNG,Mar,EXCAVATOR SHANTUI SE 215 W 332-049,332-049,EXCAVATOR MEDIUM,Sarmut Kelompok Alat Berat,AB,Excavator Breaker 30 Ton,False,49.0,90.0,0.0,90.0,51.0,10.0,"SASARAN_MUTU_AB_2026_TANJUNG,xlsx",0.0,49.0,51.0,49.0,100.0
351011,TANJUNG,Apr,GRADER CATERPILLAR 120 NG 351-011,351-011,GRADER,Sarmut Kelompok Alat Berat,AB,Grader,False,100.0,90.0,7.95,90.0,0.0,10.0,"SASARAN_MUTU_AB_2026_TANJUNG,xlsx",15.899999999999636,184.1000000000004,0.0,200.0,200.0
351011,TANJUNG,Feb,GRADER CATERPILLAR 120 NG 351-011,351-011,GRADER,Sarmut Kelompok Alat Berat,AB,Grader,False,100.0,90.0,83.35,90.0,0.0,10.0,"SASARAN_MUTU_AB_2026_TANJUNG,xlsx",166.69999999999982,0.0,0.0,200.0,200.0
351011,TANJUNG,Jan,GRADER CATERPILLAR 120 NG 351-011,351-011,GRADER,Sarmut Kelompok Alat Berat,AB,Grader,False,100.0,90.0,98.1,90.0,0.0,10.0,"SASARAN_MUTU_AB_2026_TANJUNG,xlsx",196.19999999999985,0.0,0.0,200.0,200.0
351011,TANJUNG,Jun,GRADER CATERPILLAR 120 NG 351-011,351-011,GRADER,Sarmut Kelompok Alat Berat,AB,Grader,False,100.0,90.0,137.15,90.0,0.0,10.0,"SASARAN_MUTU_AB_2026_TANJUNG,xlsx",274.2999999999993,0.0,0.0,200.0,200.0
351011,TANJUNG,Mar,GRADER CATERPILLAR 120 NG 351-011,351-011,GRADER,Sarmut Kelompok Alat Berat,AB,Grader,False,93.0,90.0,28.82,90.0,7.0,10.0,"SASARAN_MUTU_AB_2026_TANJUNG,xlsx",53.60000000000037,132.39999999999964,14.0,186.0,200.0
351011,TANJUNG,May,GRADER CATERPILLAR 120 NG 351-011,351-011,GRADER,Sarmut Kelompok Alat Berat,AB,Grader,False,100.0,90.0,139.45,90.0,0.0,10.0,"SASARAN_MUTU_AB_2026_TANJUNG,xlsx",278.90000000000055,0.0,0.0,200.0,200.0
322007,KUMAI,Apr,CRAWLER DUMPER PD5000TA 322-007,322-007,CRAWLER,Sarmut Kelompok Crawler,AB,Crawler,False,0.0,80.0,0.0,100.0,100.0,20.0,"SASARAN_MUTU_Crawler_2026_Kumai,xlsx",0.0,0.0,25.0,0.0,25.0
322007,KUMAI,Feb,CRAWLER DUMPER PD5000TA 322-007,322-007,CRAWLER,Sarmut Kelompok Crawler,AB,Crawler,False,0.0,80.0,0.0,100.0,100.0,20.0,"SASARAN_MUTU_Crawler_2026_Kumai,xlsx",0.0,0.0,23.0,0.0,23.0
322007,KUMAI,Jan,CRAWLER DUMPER PD5000TA 322-007,322-007,CRAWLER,Sarmut Kelompok Crawler,AB,Crawler,False,0.0,80.0,0.0,100.0,100.0,20.0,"SASARAN_MUTU_Crawler_2026_Kumai,xlsx",0.0,0.0,25.0,0.0,25.0
322007,KUMAI,Jun,CRAWLER DUMPER PD5000TA 322-007,322-007,CRAWLER,Sarmut Kelompok Crawler,AB,Crawler,False,95.83,80.0,30.43,100.0,4.17,20.0,"SASARAN_MUTU_Crawler_2026_Kumai,xlsx",7.0,16.0,1.0,23.0,24.0
322007,KUMAI,Mar,CRAWLER DUMPER PD5000TA 322-007,322-007,CRAWLER,Sarmut Kelompok Crawler,AB,Crawler,False,0.0,80.0,0.0,100.0,100.0,20.0,"SASARAN_MUTU_Crawler_2026_Kumai,xlsx",0.0,0.0,24.0,0.0,24.0
322007,KUMAI,May,CRAWLER DUMPER PD5000TA 322-007,322-007,CRAWLER,Sarmut Kelompok Crawler,AB,Crawler,False,26.09,80.0,0.0,100.0,73.91,20.0,"SASARAN_MUTU_Crawler_2026_Kumai,xlsx",0.0,6.0,17.0,6.0,23.0
322008,KUMAI,Apr,CRAWLER DUMPER PD5000TA 322-008,322-008,CRAWLER,Sarmut Kelompok Crawler,AB,Crawler,False,0.0,80.0,0.0,100.0,100.0,20.0,"SASARAN_MUTU_Crawler_2026_Kumai,xlsx",0.0,0.0,25.0,0.0,25.0
322008,KUMAI,Feb,CRAWLER DUMPER PD5000TA 322-008,322-008,CRAWLER,Sarmut Kelompok Crawler,AB,Crawler,False,0.0,80.0,0.0,100.0,100.0,20.0,"SASARAN_MUTU_Crawler_2026_Kumai,xlsx",0.0,0.0,23.0,0.0,23.0
322008,KUMAI,Jan,CRAWLER DUMPER PD5000TA 322-008,322-008,CRAWLER,Sarmut Kelompok Crawler,AB,Crawler,False,4.0,80.0,100.0,100.0,96.0,20.0,"SASARAN_MUTU_Crawler_2026_Kumai,xlsx",1.0,0.0,24.0,1.0,25.0
322008,KUMAI,Jun,CRAWLER DUMPER PD5000TA 322-008,322-008,CRAWLER,Sarmut Kelompok Crawler,AB,Crawler,False,0.0,80.0,0.0,100.0,100.0,20.0,"SASARAN_MUTU_Crawler_2026_Kumai,xlsx",0.0,0.0,24.0,0.0,24.0
322008,KUMAI,Mar,CRAWLER DUMPER PD5000TA 322-008,322-008,CRAWLER,Sarmut Kelompok Crawler,AB,Crawler,False,0.0,80.0,0.0,100.0,100.0,20.0,"SASARAN_MUTU_Crawler_2026_Kumai,xlsx",0.0,0.0,24.0,0.0,24.0
322008,KUMAI,May,CRAWLER DUMPER PD5000TA 322-008,322-008,CRAWLER,Sarmut Kelompok Crawler,AB,Crawler,False,0.0,80.0,0.0,100.0,100.0,20.0,"SASARAN_MUTU_Crawler_2026_Kumai,xlsx",0.0,0.0,23.0,0.0,23.0
322009,KUMAI,Apr,CROWN KD 5000 HZL 322-009,322-009,CRAWLER,Sarmut Kelompok Crawler,AB,Crawler,False,32.0,80.0,50.0,100.0,68.0,20.0,"SASARAN_MUTU_Crawler_2026_Kumai,xlsx",4.0,4.0,17.0,8.0,25.0
322009,KUMAI,Feb,CROWN KD 5000 HZL 322-009,322-009,CRAWLER,Sarmut Kelompok Crawler,AB,Crawler,False,91.3,80.0,90.48,100.0,8.7,20.0,"SASARAN_MUTU_Crawler_2026_Kumai,xlsx",19.0,4.0,2.0,21.0,23.0
322009,KUMAI,Jan,CROWN KD 5000 HZL 322-009,322-009,CRAWLER,Sarmut Kelompok Crawler,AB,Crawler,False,100.0,80.0,84.0,100.0,0.0,20.0,"SASARAN_MUTU_Crawler_2026_Kumai,xlsx",21.0,4.0,0.0,25.0,25.0
322009,KUMAI,Jun,CROWN KD 5000 HZL 322-009,322-009,CRAWLER,Sarmut Kelompok Crawler,AB,Crawler,False,100.0,80.0,0.0,100.0,0.0,20.0,"SASARAN_MUTU_Crawler_2026_Kumai,xlsx",0.0,24.0,0.0,24.0,24.0
322009,KUMAI,Mar,CROWN KD 5000 HZL 322-009,322-009,CRAWLER,Sarmut Kelompok Crawler,AB,Crawler,False,62.5,80.0,40.0,100.0,37.5,20.0,"SASARAN_MUTU_Crawler_2026_Kumai,xlsx",6.0,9.0,9.0,15.0,24.0
322009,KUMAI,May,CROWN KD 5000 HZL 322-009,322-009,CRAWLER,Sarmut Kelompok Crawler,AB,Crawler,False,21.74,80.0,20.0,100.0,78.26,20.0,"SASARAN_MUTU_Crawler_2026_Kumai,xlsx",1.0,4.0,18.0,5.0,23.0
322010,KUMAI,Apr,CROWN KD 5000 HZL 322-010,322-010,CRAWLER,Sarmut Kelompok Crawler,AB,Crawler,False,0.0,80.0,0.0,100.0,100.0,20.0,"SASARAN_MUTU_Crawler_2026_Kumai,xlsx",0.0,0.0,25.0,0.0,25.0
322010,KUMAI,Feb,CROWN KD 5000 HZL 322-010,322-010,CRAWLER,Sarmut Kelompok Crawler,AB,Crawler,False,0.0,80.0,0.0,100.0,100.0,20.0,"SASARAN_MUTU_Crawler_2026_Kumai,xlsx",0.0,0.0,23.0,0.0,23.0
322010,KUMAI,Jan,CROWN KD 5000 HZL 322-010,322-010,CRAWLER,Sarmut Kelompok Crawler,AB,Crawler,False,64.0,80.0,106.25,100.0,36.0,20.0,"SASARAN_MUTU_Crawler_2026_Kumai,xlsx",17.0,2.0,9.0,16.0,25.0
322010,KUMAI,Jun,CROWN KD 5000 HZL 322-010,322-010,CRAWLER,Sarmut Kelompok Crawler,AB,Crawler,False,0.0,80.0,0.0,100.0,100.0,20.0,"SASARAN_MUTU_Crawler_2026_Kumai,xlsx",0.0,0.0,24.0,0.0,24.0
322010,KUMAI,Mar,CROWN KD 5000 HZL 322-010,322-010,CRAWLER,Sarmut Kelompok Crawler,AB,Crawler,False,0.0,80.0,0.0,100.0,100.0,20.0,"SASARAN_MUTU_Crawler_2026_Kumai,xlsx",0.0,0.0,24.0,0.0,24.0
322010,KUMAI,May,CROWN KD 5000 HZL 322-010,322-010,CRAWLER,Sarmut Kelompok Crawler,AB,Crawler,False,0.0,80.0,0.0,100.0,100.0,20.0,"SASARAN_MUTU_Crawler_2026_Kumai,xlsx",0.0,0.0,23.0,0.0,23.0
322011,KUMAI,Apr,CRAWLER DUMPER PD5000TA 322-011,322-011,CRAWLER,Sarmut Kelompok Crawler,AB,Crawler,False,80.0,80.0,35.0,100.0,20.0,20.0,"SASARAN_MUTU_Crawler_2026_Kumai,xlsx",7.0,14.0,5.0,20.0,25.0
322011,KUMAI,Feb,CRAWLER DUMPER PD5000TA 322-011,322-011,CRAWLER,Sarmut Kelompok Crawler,AB,Crawler,False,0.0,80.0,0.0,100.0,100.0,20.0,"SASARAN_MUTU_Crawler_2026_Kumai,xlsx",0.0,0.0,23.0,0.0,23.0
322011,KUMAI,Jan,CRAWLER DUMPER PD5000TA 322-011,322-011,CRAWLER,Sarmut Kelompok Crawler,AB,Crawler,False,80.0,80.0,120.0,100.0,20.0,20.0,"SASARAN_MUTU_Crawler_2026_Kumai,xlsx",24.0,0.0,5.0,20.0,25.0
322011,KUMAI,Jun,CRAWLER DUMPER PD5000TA 322-011,322-011,CRAWLER,Sarmut Kelompok Crawler,AB,Crawler,False,95.83,80.0,8.7,100.0,4.17,20.0,"SASARAN_MUTU_Crawler_2026_Kumai,xlsx",2.0,21.0,1.0,23.0,24.0
322011,KUMAI,Mar,CRAWLER DUMPER PD5000TA 322-011,322-011,CRAWLER,Sarmut Kelompok Crawler,AB,Crawler,False,54.17,80.0,7.69,100.0,45.83,20.0,"SASARAN_MUTU_Crawler_2026_Kumai,xlsx",1.0,12.0,11.0,13.0,24.0
322011,KUMAI,May,CRAWLER DUMPER PD5000TA 322-011,322-011,CRAWLER,Sarmut Kelompok Crawler,AB,Crawler,False,100.0,80.0,4.35,100.0,0.0,20.0,"SASARAN_MUTU_Crawler_2026_Kumai,xlsx",1.0,22.0,0.0,23.0,23.0
